species	rank_no	name	rank	id
Rhinopithecus_roxellana	19	Theria	clade	32525
Rhinopithecus_roxellana	20	Eutheria	clade	9347
Rhinopithecus_roxellana	21	Boreoeutheria	clade	1437010
Rhinopithecus_roxellana	22	Euarchontoglires	superorder	314146
Rhinopithecus_roxellana	23	Primates	order	9443
Rhinopithecus_roxellana	24	Haplorrhini	suborder	376913
Rhinopithecus_roxellana	25	Simiiformes	infraorder	314293
Rhinopithecus_roxellana	26	Catarrhini	parvorder	9526
Rhinopithecus_roxellana	27	Cercopithecoidea	superfamily	314294
Rhinopithecus_roxellana	28	Cercopithecidae	family	9527
Rhinopithecus_roxellana	29	Colobinae	subfamily	9569
Rhinopithecus_roxellana	30	Rhinopithecus	genus	542827
Rhinopithecus_roxellana	31	Rhinopithecus roxellana	species	61622
Rhinopomastus_cyanomelas	1	cellular organisms	no rank	131567
Rhinopomastus_cyanomelas	2	Eukaryota	superkingdom	2759
Rhinopomastus_cyanomelas	3	Opisthokonta	clade	33154
Rhinopomastus_cyanomelas	4	Metazoa	kingdom	33208
Rhinopomastus_cyanomelas	5	Eumetazoa	clade	6072
Rhinopomastus_cyanomelas	6	Bilateria	clade	33213
Rhinopomastus_cyanomelas	7	Deuterostomia	clade	33511
Rhinopomastus_cyanomelas	8	Chordata	phylum	7711
Rhinopomastus_cyanomelas	9	Craniata	subphylum	89593
Rhinopomastus_cyanomelas	10	Vertebrata	clade	7742
Rhinopomastus_cyanomelas	11	Gnathostomata	clade	7776
Rhinopomastus_cyanomelas	12	Teleostomi	clade	117570
Rhinopomastus_cyanomelas	13	Euteleostomi	clade	117571
Rhinopomastus_cyanomelas	14	Sarcopterygii	superclass	8287
Rhinopomastus_cyanomelas	15	Dipnotetrapodomorpha	clade	1338369
Rhinopomastus_cyanomelas	16	Tetrapoda	clade	32523
Rhinopomastus_cyanomelas	17	Amniota	clade	32524
Rhinopomastus_cyanomelas	18	Sauropsida	clade	8457
Rhinopomastus_cyanomelas	19	Sauria	clade	32561
Rhinopomastus_cyanomelas	20	Archelosauria	clade	1329799
Rhinopomastus_cyanomelas	21	Archosauria	clade	8492
Rhinopomastus_cyanomelas	22	Dinosauria	clade	436486
Rhinopomastus_cyanomelas	23	Saurischia	clade	436489
Rhinopomastus_cyanomelas	24	Theropoda	clade	436491
Rhinopomastus_cyanomelas	25	Coelurosauria	clade	436492
Rhinopomastus_cyanomelas	26	Aves	class	8782
Rhinopomastus_cyanomelas	27	Neognathae	infraclass	8825
Rhinopomastus_cyanomelas	28	Upupiformes	order	57389
Rhinopomastus_cyanomelas	29	Rhinopomastidae	family	113113
Rhinopomastus_cyanomelas	30	Rhinopomastus	genus	113114
Rhinopomastus_cyanomelas	31	Rhinopomastus cyanomelas	species	113115
Rhinoptilus_africanus	1	cellular organisms	no rank	131567
Rhinoptilus_africanus	2	Eukaryota	superkingdom	2759
Rhinoptilus_africanus	3	Opisthokonta	clade	33154
Rhinoptilus_africanus	4	Metazoa	kingdom	33208
Rhinoptilus_africanus	5	Eumetazoa	clade	6072
Rhinoptilus_africanus	6	Bilateria	clade	33213
Rhinoptilus_africanus	7	Deuterostomia	clade	33511
Rhinoptilus_africanus	8	Chordata	phylum	7711
Rhinoptilus_africanus	9	Craniata	subphylum	89593
Rhinoptilus_africanus	10	Vertebrata	clade	7742
Rhinoptilus_africanus	11	Gnathostomata	clade	7776
Rhinoptilus_africanus	12	Teleostomi	clade	117570
Rhinoptilus_africanus	13	Euteleostomi	clade	117571
Rhinoptilus_africanus	14	Sarcopterygii	superclass	8287
Rhinoptilus_africanus	15	Dipnotetrapodomorpha	clade	1338369
Rhinoptilus_africanus	16	Tetrapoda	clade	32523
Rhinoptilus_africanus	17	Amniota	clade	32524
Rhinoptilus_africanus	18	Sauropsida	clade	8457
Rhinoptilus_africanus	19	Sauria	clade	32561
Rhinoptilus_africanus	20	Archelosauria	clade	1329799
Rhinoptilus_africanus	21	Archosauria	clade	8492
Rhinoptilus_africanus	22	Dinosauria	clade	436486
Rhinoptilus_africanus	23	Saurischia	clade	436489
Rhinoptilus_africanus	24	Theropoda	clade	436491
Rhinoptilus_africanus	25	Coelurosauria	clade	436492
Rhinoptilus_africanus	26	Aves	class	8782
Rhinoptilus_africanus	27	Neognathae	infraclass	8825
Rhinoptilus_africanus	28	Charadriiformes	order	8906
Rhinoptilus_africanus	29	Glareolidae	family	43314
Rhinoptilus_africanus	30	Rhinoptilus	genus	240208
Rhinoptilus_africanus	31	Rhinoptilus africanus	species	240209
Rhipicephalus_microplus	1	cellular organisms	no rank	131567
Rhipicephalus_microplus	2	Eukaryota	superkingdom	2759
Rhipicephalus_microplus	3	Opisthokonta	clade	33154
Rhipicephalus_microplus	4	Metazoa	kingdom	33208
Rhipicephalus_microplus	5	Eumetazoa	clade	6072
Rhipicephalus_microplus	6	Bilateria	clade	33213
Rhipicephalus_microplus	7	Protostomia	clade	33317
Rhipicephalus_microplus	8	Ecdysozoa	clade	1206794
Rhipicephalus_microplus	9	Panarthropoda	clade	88770
Rhipicephalus_microplus	10	Arthropoda	phylum	6656
Rhipicephalus_microplus	11	Chelicerata	subphylum	6843
Rhipicephalus_microplus	12	Arachnida	class	6854
Rhipicephalus_microplus	13	Acari	subclass	6933
Rhipicephalus_microplus	14	Parasitiformes	superorder	6934
Rhipicephalus_microplus	15	Ixodida	order	6935
Rhipicephalus_microplus	16	Ixodoidea	superfamily	297308
Rhipicephalus_microplus	17	Ixodidae	family	6939
Rhipicephalus_microplus	18	Rhipicephalinae	subfamily	426437
Rhipicephalus_microplus	19	Rhipicephalus	genus	34630
Rhipicephalus_microplus	20	Boophilus	subgenus	6940
Rhipicephalus_microplus	21	Rhipicephalus microplus	species	6941
Rhipicephalus_sanguineus	1	cellular organisms	no rank	131567
Rhipicephalus_sanguineus	2	Eukaryota	superkingdom	2759
Rhipicephalus_sanguineus	3	Opisthokonta	clade	33154
Rhipicephalus_sanguineus	4	Metazoa	kingdom	33208
Rhipicephalus_sanguineus	5	Eumetazoa	clade	6072
Rhipicephalus_sanguineus	6	Bilateria	clade	33213
Rhipicephalus_sanguineus	7	Protostomia	clade	33317
Rhipicephalus_sanguineus	8	Ecdysozoa	clade	1206794
Rhipicephalus_sanguineus	9	Panarthropoda	clade	88770
Rhipicephalus_sanguineus	10	Arthropoda	phylum	6656
Rhipicephalus_sanguineus	11	Chelicerata	subphylum	6843
Rhipicephalus_sanguineus	12	Arachnida	class	6854
Rhipicephalus_sanguineus	13	Acari	subclass	6933
Rhipicephalus_sanguineus	14	Parasitiformes	superorder	6934
Rhipicephalus_sanguineus	15	Ixodida	order	6935
Rhipicephalus_sanguineus	16	Ixodoidea	superfamily	297308
Rhipicephalus_sanguineus	17	Ixodidae	family	6939
Rhipicephalus_sanguineus	18	Rhipicephalinae	subfamily	426437
Rhipicephalus_sanguineus	19	Rhipicephalus	genus	34630
Rhipicephalus_sanguineus	20	Rhipicephalus	subgenus	426455
Rhipicephalus_sanguineus	21	Rhipicephalus sanguineus group	species group	578835
Rhipicephalus_sanguineus	22	Rhipicephalus sanguineus	species	34632
Rhipidura_dahli	1	cellular organisms	no rank	131567
Rhipidura_dahli	2	Eukaryota	superkingdom	2759
Rhipidura_dahli	3	Opisthokonta	clade	33154
Rhipidura_dahli	4	Metazoa	kingdom	33208
Rhipidura_dahli	5	Eumetazoa	clade	6072
Rhipidura_dahli	6	Bilateria	clade	33213
Rhipidura_dahli	7	Deuterostomia	clade	33511
Rhipidura_dahli	8	Chordata	phylum	7711
Rhipidura_dahli	9	Craniata	subphylum	89593
Rhipidura_dahli	10	Vertebrata	clade	7742
Rhipidura_dahli	11	Gnathostomata	clade	7776
Rhipidura_dahli	12	Teleostomi	clade	117570
Rhipidura_dahli	13	Euteleostomi	clade	117571
Rhipidura_dahli	14	Sarcopterygii	superclass	8287
Rhipidura_dahli	15	Dipnotetrapodomorpha	clade	1338369
Rhipidura_dahli	16	Tetrapoda	clade	32523
Rhipidura_dahli	17	Amniota	clade	32524
Rhipidura_dahli	18	Sauropsida	clade	8457
Rhipidura_dahli	19	Sauria	clade	32561
Rhipidura_dahli	20	Archelosauria	clade	1329799
Rhipidura_dahli	21	Archosauria	clade	8492
Rhipidura_dahli	22	Dinosauria	clade	436486
Rhipidura_dahli	23	Saurischia	clade	436489
Rhipidura_dahli	24	Theropoda	clade	436491
Rhipidura_dahli	25	Coelurosauria	clade	436492
Rhipidura_dahli	26	Aves	class	8782
Rhipidura_dahli	27	Neognathae	infraclass	8825
Rhipidura_dahli	28	Passeriformes	order	9126
Rhipidura_dahli	29	Rhipiduridae	family	1730093
Rhipidura_dahli	30	Rhipidura	genus	107227
Rhipidura_dahli	31	Rhipidura dahli	species	667186
Rhodinocichla_rosea	1	cellular organisms	no rank	131567
Rhodinocichla_rosea	2	Eukaryota	superkingdom	2759
Rhodinocichla_rosea	3	Opisthokonta	clade	33154
Rhodinocichla_rosea	4	Metazoa	kingdom	33208
Rhodinocichla_rosea	5	Eumetazoa	clade	6072
Rhodinocichla_rosea	6	Bilateria	clade	33213
Rhodinocichla_rosea	7	Deuterostomia	clade	33511
Rhodinocichla_rosea	8	Chordata	phylum	7711
Rhodinocichla_rosea	9	Craniata	subphylum	89593
Rhodinocichla_rosea	10	Vertebrata	clade	7742
Rhodinocichla_rosea	11	Gnathostomata	clade	7776
Rhodinocichla_rosea	12	Teleostomi	clade	117570
Rhodinocichla_rosea	13	Euteleostomi	clade	117571
Rhodinocichla_rosea	14	Sarcopterygii	superclass	8287
Rhodinocichla_rosea	15	Dipnotetrapodomorpha	clade	1338369
Rhodinocichla_rosea	16	Tetrapoda	clade	32523
Rhodinocichla_rosea	17	Amniota	clade	32524
Rhodinocichla_rosea	18	Sauropsida	clade	8457
Rhodinocichla_rosea	19	Sauria	clade	32561
Rhodinocichla_rosea	20	Archelosauria	clade	1329799
Rhodinocichla_rosea	21	Archosauria	clade	8492
Rhodinocichla_rosea	22	Dinosauria	clade	436486
Rhodinocichla_rosea	23	Saurischia	clade	436489
Rhodinocichla_rosea	24	Theropoda	clade	436491
Rhodinocichla_rosea	25	Coelurosauria	clade	436492
Rhodinocichla_rosea	26	Aves	class	8782
Rhodinocichla_rosea	27	Neognathae	infraclass	8825
Rhodinocichla_rosea	28	Passeriformes	order	9126
Rhodinocichla_rosea	29	Thraupidae	family	400783
Rhodinocichla_rosea	30	Rhodinocichla	genus	58202
Rhodinocichla_rosea	31	Rhodinocichla rosea	species	58203
Rhododendron_simsii	1	cellular organisms	no rank	131567
Rhododendron_simsii	2	Eukaryota	superkingdom	2759
Rhododendron_simsii	3	Viridiplantae	kingdom	33090
Rhododendron_simsii	4	Streptophyta	phylum	35493
Rhododendron_simsii	5	Streptophytina	subphylum	131221
Rhododendron_simsii	6	Embryophyta	clade	3193
Rhododendron_simsii	7	Tracheophyta	clade	58023
Rhododendron_simsii	8	Euphyllophyta	clade	78536
Rhododendron_simsii	9	Spermatophyta	clade	58024
Rhododendron_simsii	10	Magnoliopsida	class	3398
Rhododendron_simsii	11	Mesangiospermae	clade	1437183
Rhododendron_simsii	12	eudicotyledons	clade	71240
Rhododendron_simsii	13	Gunneridae	clade	91827
Rhododendron_simsii	14	Pentapetalae	clade	1437201
Rhododendron_simsii	15	asterids	clade	71274
Rhododendron_simsii	16	Ericales	order	41945
Rhododendron_simsii	17	Ericaceae	family	4345
Rhododendron_simsii	18	Ericoideae	subfamily	217035
Rhododendron_simsii	19	Rhodoreae	tribe	217046
Rhododendron_simsii	20	Rhododendron	genus	4346
Rhododendron_simsii	21	Rhododendron simsii	species	118357
Rhopalosiphum_maidis	1	cellular organisms	no rank	131567
Rhopalosiphum_maidis	2	Eukaryota	superkingdom	2759
Rhopalosiphum_maidis	3	Opisthokonta	clade	33154
Rhopalosiphum_maidis	4	Metazoa	kingdom	33208
Rhopalosiphum_maidis	5	Eumetazoa	clade	6072
Rhopalosiphum_maidis	6	Bilateria	clade	33213
Rhopalosiphum_maidis	7	Protostomia	clade	33317
Rhopalosiphum_maidis	8	Ecdysozoa	clade	1206794
Rhopalosiphum_maidis	9	Panarthropoda	clade	88770
Rhopalosiphum_maidis	10	Arthropoda	phylum	6656
Rhopalosiphum_maidis	11	Mandibulata	clade	197563
Rhopalosiphum_maidis	12	Pancrustacea	clade	197562
Rhopalosiphum_maidis	13	Hexapoda	subphylum	6960
Rhopalosiphum_maidis	14	Insecta	class	50557
Rhopalosiphum_maidis	15	Dicondylia	clade	85512
Rhopalosiphum_maidis	16	Pterygota	subclass	7496
Rhopalosiphum_maidis	17	Neoptera	infraclass	33340
Rhopalosiphum_maidis	18	Paraneoptera	cohort	33342
Rhopalosiphum_maidis	19	Hemiptera	order	7524
Rhopalosiphum_maidis	20	Sternorrhyncha	suborder	33373
Rhopalosiphum_maidis	21	Aphidomorpha	infraorder	33380
Rhopalosiphum_maidis	22	Aphidoidea	superfamily	33385
Rhopalosiphum_maidis	23	Aphididae	family	27482
Rhopalosiphum_maidis	24	Aphidinae	subfamily	133076
Rhopalosiphum_maidis	25	Aphidini	tribe	33387
Rhopalosiphum_maidis	26	Rhopalosiphum	genus	40931
Rhopalosiphum_maidis	27	Rhopalosiphum maidis	species	43146
Rhyzopertha_dominica	1	cellular organisms	no rank	131567
Rhyzopertha_dominica	2	Eukaryota	superkingdom	2759
Rhyzopertha_dominica	3	Opisthokonta	clade	33154
Rhyzopertha_dominica	4	Metazoa	kingdom	33208
Rhyzopertha_dominica	5	Eumetazoa	clade	6072
Rhyzopertha_dominica	6	Bilateria	clade	33213
Rhyzopertha_dominica	7	Protostomia	clade	33317
Rhyzopertha_dominica	8	Ecdysozoa	clade	1206794
Rhyzopertha_dominica	9	Panarthropoda	clade	88770
Rhyzopertha_dominica	10	Arthropoda	phylum	6656
Rhyzopertha_dominica	11	Mandibulata	clade	197563
Rhyzopertha_dominica	12	Pancrustacea	clade	197562
Rhyzopertha_dominica	13	Hexapoda	subphylum	6960
Rhyzopertha_dominica	14	Insecta	class	50557
Rhyzopertha_dominica	15	Dicondylia	clade	85512
Rhyzopertha_dominica	16	Pterygota	subclass	7496
Rhyzopertha_dominica	17	Neoptera	infraclass	33340
Rhyzopertha_dominica	18	Endopterygota	cohort	33392
Rhyzopertha_dominica	19	Coleoptera	order	7041
Rhyzopertha_dominica	20	Polyphaga	suborder	41084
Rhyzopertha_dominica	21	Bostrichiformia	infraorder	41093
Rhyzopertha_dominica	22	Bostrichoidea	superfamily	75547
Rhyzopertha_dominica	23	Bostrichidae	family	92690
Rhyzopertha_dominica	24	Dinoderinae	subfamily	297230
Rhyzopertha_dominica	25	Rhyzopertha	genus	92691
Rhyzopertha_dominica	26	Rhyzopertha dominica	species	92692
Rissa_tridactyla	1	cellular organisms	no rank	131567
Rissa_tridactyla	2	Eukaryota	superkingdom	2759
Rissa_tridactyla	3	Opisthokonta	clade	33154
Rissa_tridactyla	4	Metazoa	kingdom	33208
Rissa_tridactyla	5	Eumetazoa	clade	6072
Rissa_tridactyla	6	Bilateria	clade	33213
Rissa_tridactyla	7	Deuterostomia	clade	33511
Rissa_tridactyla	8	Chordata	phylum	7711
Rissa_tridactyla	9	Craniata	subphylum	89593
Rissa_tridactyla	10	Vertebrata	clade	7742
Rissa_tridactyla	11	Gnathostomata	clade	7776
Rissa_tridactyla	12	Teleostomi	clade	117570
Rissa_tridactyla	13	Euteleostomi	clade	117571
Rissa_tridactyla	14	Sarcopterygii	superclass	8287
Rissa_tridactyla	15	Dipnotetrapodomorpha	clade	1338369
Rissa_tridactyla	16	Tetrapoda	clade	32523
Rissa_tridactyla	17	Amniota	clade	32524
Rissa_tridactyla	18	Sauropsida	clade	8457
Rissa_tridactyla	19	Sauria	clade	32561
Rissa_tridactyla	20	Archelosauria	clade	1329799
Rissa_tridactyla	21	Archosauria	clade	8492
Rissa_tridactyla	22	Dinosauria	clade	436486
Rissa_tridactyla	23	Saurischia	clade	436489
Rissa_tridactyla	24	Theropoda	clade	436491
Rissa_tridactyla	25	Coelurosauria	clade	436492
Rissa_tridactyla	26	Aves	class	8782
Rissa_tridactyla	27	Neognathae	infraclass	8825
Rissa_tridactyla	28	Charadriiformes	order	8906
Rissa_tridactyla	29	Laridae	family	8910
Rissa_tridactyla	30	Rissa	genus	70930
Rissa_tridactyla	31	Rissa tridactyla	species	75485
Rodentolepis_nana	1	cellular organisms	no rank	131567
Rodentolepis_nana	2	Eukaryota	superkingdom	2759
Rodentolepis_nana	3	Opisthokonta	clade	33154
Rodentolepis_nana	4	Metazoa	kingdom	33208
Rodentolepis_nana	5	Eumetazoa	clade	6072
Rodentolepis_nana	6	Bilateria	clade	33213
Rodentolepis_nana	7	Protostomia	clade	33317
Rodentolepis_nana	8	Spiralia	clade	2697495
Rodentolepis_nana	9	Lophotrochozoa	clade	1206795
Rodentolepis_nana	10	Platyhelminthes	phylum	6157
Rodentolepis_nana	11	Cestoda	class	6199
Rodentolepis_nana	12	Eucestoda	subclass	6200
Rodentolepis_nana	13	Cyclophyllidea	order	6201
Rodentolepis_nana	14	Hymenolepididae	family	6214
Rodentolepis_nana	15	Rodentolepis	genus	70664
Rodentolepis_nana	16	Rodentolepis nana	species	102285
Rosa_chinensis	1	cellular organisms	no rank	131567
Rosa_chinensis	2	Eukaryota	superkingdom	2759
Rosa_chinensis	3	Viridiplantae	kingdom	33090
Rosa_chinensis	4	Streptophyta	phylum	35493
Rosa_chinensis	5	Streptophytina	subphylum	131221
Rosa_chinensis	6	Embryophyta	clade	3193
Rosa_chinensis	7	Tracheophyta	clade	58023
Rosa_chinensis	8	Euphyllophyta	clade	78536
Rosa_chinensis	9	Spermatophyta	clade	58024
Rosa_chinensis	10	Magnoliopsida	class	3398
Rosa_chinensis	11	Mesangiospermae	clade	1437183
Rosa_chinensis	12	eudicotyledons	clade	71240
Rosa_chinensis	13	Gunneridae	clade	91827
Rosa_chinensis	14	Pentapetalae	clade	1437201
Rosa_chinensis	15	rosids	clade	71275
Rosa_chinensis	16	fabids	clade	91835
Rosa_chinensis	17	Rosales	order	3744
Rosa_chinensis	18	Rosaceae	family	3745
Rosa_chinensis	19	Rosoideae	subfamily	171638
Rosa_chinensis	20	Rosoideae incertae sedis	no rank	1176516
Rosa_chinensis	21	Rosa	genus	3764
Rosa_chinensis	22	Rosa chinensis	species	74649
Rostratula_benghalensis	1	cellular organisms	no rank	131567
Rostratula_benghalensis	2	Eukaryota	superkingdom	2759
Rostratula_benghalensis	3	Opisthokonta	clade	33154
Rostratula_benghalensis	4	Metazoa	kingdom	33208
Rostratula_benghalensis	5	Eumetazoa	clade	6072
Rostratula_benghalensis	6	Bilateria	clade	33213
Rostratula_benghalensis	7	Deuterostomia	clade	33511
Rostratula_benghalensis	8	Chordata	phylum	7711
Rostratula_benghalensis	9	Craniata	subphylum	89593
Rostratula_benghalensis	10	Vertebrata	clade	7742
Rostratula_benghalensis	11	Gnathostomata	clade	7776
Rostratula_benghalensis	12	Teleostomi	clade	117570
Rostratula_benghalensis	13	Euteleostomi	clade	117571
Rostratula_benghalensis	14	Sarcopterygii	superclass	8287
Rostratula_benghalensis	15	Dipnotetrapodomorpha	clade	1338369
Rostratula_benghalensis	16	Tetrapoda	clade	32523
Rostratula_benghalensis	17	Amniota	clade	32524
Rostratula_benghalensis	18	Sauropsida	clade	8457
Rostratula_benghalensis	19	Sauria	clade	32561
Rostratula_benghalensis	20	Archelosauria	clade	1329799
Rostratula_benghalensis	21	Archosauria	clade	8492
Rostratula_benghalensis	22	Dinosauria	clade	436486
Rostratula_benghalensis	23	Saurischia	clade	436489
Rostratula_benghalensis	24	Theropoda	clade	436491
Rostratula_benghalensis	25	Coelurosauria	clade	436492
Rostratula_benghalensis	26	Aves	class	8782
Rostratula_benghalensis	27	Neognathae	infraclass	8825
Rostratula_benghalensis	28	Charadriiformes	order	8906
Rostratula_benghalensis	29	Rostratulidae	family	118791
Rostratula_benghalensis	30	Rostratula	genus	118792
Rostratula_benghalensis	31	Rostratula benghalensis	species	118793
Rotaria_socialis	1	cellular organisms	no rank	131567
Rotaria_socialis	2	Eukaryota	superkingdom	2759
Rotaria_socialis	3	Opisthokonta	clade	33154
Rotaria_socialis	4	Metazoa	kingdom	33208
Rotaria_socialis	5	Eumetazoa	clade	6072
Rotaria_socialis	6	Bilateria	clade	33213
Rotaria_socialis	7	Protostomia	clade	33317
Rotaria_socialis	8	Spiralia	clade	2697495
Rotaria_socialis	9	Gnathifera	clade	2697496
Rotaria_socialis	10	Rotifera	phylum	10190
Rotaria_socialis	11	Eurotatoria	class	2816136
Rotaria_socialis	12	Bdelloidea	subclass	44578
Rotaria_socialis	13	Rotaria	genus	231623
Rotaria_socialis	14	Rotaria socialis	species	392032
Rotaria_sordida	1	cellular organisms	no rank	131567
Rotaria_sordida	2	Eukaryota	superkingdom	2759
Rotaria_sordida	3	Opisthokonta	clade	33154
Rotaria_sordida	4	Metazoa	kingdom	33208
Rotaria_sordida	5	Eumetazoa	clade	6072
Rotaria_sordida	6	Bilateria	clade	33213
Rotaria_sordida	7	Protostomia	clade	33317
Rotaria_sordida	8	Spiralia	clade	2697495
Rotaria_sordida	9	Gnathifera	clade	2697496
Rotaria_sordida	10	Rotifera	phylum	10190
Rotaria_sordida	11	Eurotatoria	class	2816136
Rotaria_sordida	12	Bdelloidea	subclass	44578
Rotaria_sordida	13	Rotaria	genus	231623
Rotaria_sordida	14	Rotaria sordida	species	392033
Rousettus_aegyptiacus	1	cellular organisms	no rank	131567
Rousettus_aegyptiacus	2	Eukaryota	superkingdom	2759
Rousettus_aegyptiacus	3	Opisthokonta	clade	33154
Rousettus_aegyptiacus	4	Metazoa	kingdom	33208
Rousettus_aegyptiacus	5	Eumetazoa	clade	6072
Rousettus_aegyptiacus	6	Bilateria	clade	33213
Rousettus_aegyptiacus	7	Deuterostomia	clade	33511
Rousettus_aegyptiacus	8	Chordata	phylum	7711
Rousettus_aegyptiacus	9	Craniata	subphylum	89593
Rousettus_aegyptiacus	10	Vertebrata	clade	7742
Rousettus_aegyptiacus	11	Gnathostomata	clade	7776
Rousettus_aegyptiacus	12	Teleostomi	clade	117570
Rousettus_aegyptiacus	13	Euteleostomi	clade	117571
Rousettus_aegyptiacus	14	Sarcopterygii	superclass	8287
Rousettus_aegyptiacus	15	Dipnotetrapodomorpha	clade	1338369
Rousettus_aegyptiacus	16	Tetrapoda	clade	32523
Rousettus_aegyptiacus	17	Amniota	clade	32524
Rousettus_aegyptiacus	18	Mammalia	class	40674
Rousettus_aegyptiacus	19	Theria	clade	32525
Rousettus_aegyptiacus	20	Eutheria	clade	9347
Rousettus_aegyptiacus	21	Boreoeutheria	clade	1437010
Rousettus_aegyptiacus	22	Laurasiatheria	superorder	314145
Rousettus_aegyptiacus	23	Chiroptera	order	9397
Rousettus_aegyptiacus	24	Megachiroptera	suborder	30559
Rousettus_aegyptiacus	25	Pteropodidae	family	9398
Rousettus_aegyptiacus	26	Pteropodinae	subfamily	77225
Rousettus_aegyptiacus	27	Rousettus	genus	9406
Rousettus_aegyptiacus	28	Rousettus aegyptiacus	species	9407
Rynchops_niger	1	cellular organisms	no rank	131567
Rynchops_niger	2	Eukaryota	superkingdom	2759
Rynchops_niger	3	Opisthokonta	clade	33154
Rynchops_niger	4	Metazoa	kingdom	33208
Rynchops_niger	5	Eumetazoa	clade	6072
Rynchops_niger	6	Bilateria	clade	33213
Rynchops_niger	7	Deuterostomia	clade	33511
Rynchops_niger	8	Chordata	phylum	7711
Rynchops_niger	9	Craniata	subphylum	89593
Rynchops_niger	10	Vertebrata	clade	7742
Rynchops_niger	11	Gnathostomata	clade	7776
Rynchops_niger	12	Teleostomi	clade	117570
Rynchops_niger	13	Euteleostomi	clade	117571
Rynchops_niger	14	Sarcopterygii	superclass	8287
Rynchops_niger	15	Dipnotetrapodomorpha	clade	1338369
Rynchops_niger	16	Tetrapoda	clade	32523
Rynchops_niger	17	Amniota	clade	32524
Rynchops_niger	18	Sauropsida	clade	8457
Rynchops_niger	19	Sauria	clade	32561
Rynchops_niger	20	Archelosauria	clade	1329799
Rynchops_niger	21	Archosauria	clade	8492
Rynchops_niger	22	Dinosauria	clade	436486
Rynchops_niger	23	Saurischia	clade	436489
Rynchops_niger	24	Theropoda	clade	436491
Rynchops_niger	25	Coelurosauria	clade	436492
Rynchops_niger	26	Aves	class	8782
Rynchops_niger	27	Neognathae	infraclass	8825
Rynchops_niger	28	Charadriiformes	order	8906
Rynchops_niger	29	Laridae	family	8910
Rynchops_niger	30	Rynchops	genus	227183
Rynchops_niger	31	Rynchops niger	species	227184
Sabethes_cyaneus	1	cellular organisms	no rank	131567
Sabethes_cyaneus	2	Eukaryota	superkingdom	2759
Sabethes_cyaneus	3	Opisthokonta	clade	33154
Sabethes_cyaneus	4	Metazoa	kingdom	33208
Sabethes_cyaneus	5	Eumetazoa	clade	6072
Sabethes_cyaneus	6	Bilateria	clade	33213
Sabethes_cyaneus	7	Protostomia	clade	33317
Sabethes_cyaneus	8	Ecdysozoa	clade	1206794
Sabethes_cyaneus	9	Panarthropoda	clade	88770
Sabethes_cyaneus	10	Arthropoda	phylum	6656
Sabethes_cyaneus	11	Mandibulata	clade	197563
Sabethes_cyaneus	12	Pancrustacea	clade	197562
Sabethes_cyaneus	13	Hexapoda	subphylum	6960
Sabethes_cyaneus	14	Insecta	class	50557
Sabethes_cyaneus	15	Dicondylia	clade	85512
Sabethes_cyaneus	16	Pterygota	subclass	7496
Sabethes_cyaneus	17	Neoptera	infraclass	33340
Sabethes_cyaneus	18	Endopterygota	cohort	33392
Sabethes_cyaneus	19	Diptera	order	7147
Sabethes_cyaneus	20	Nematocera	suborder	7148
Sabethes_cyaneus	21	Culicomorpha	infraorder	43786
Sabethes_cyaneus	22	Culicoidea	superfamily	41827
Sabethes_cyaneus	23	Culicidae	family	7157
Sabethes_cyaneus	24	Culicinae	subfamily	43817
Sabethes_cyaneus	25	Sabethini	tribe	53549
Sabethes_cyaneus	26	Sabethes	genus	53551
Sabethes_cyaneus	27	Sabethes cyaneus	species	53552
Saccoglossus_kowalevskii	1	cellular organisms	no rank	131567
Saccoglossus_kowalevskii	2	Eukaryota	superkingdom	2759
Saccoglossus_kowalevskii	3	Opisthokonta	clade	33154
Saccoglossus_kowalevskii	4	Metazoa	kingdom	33208
Saccoglossus_kowalevskii	5	Eumetazoa	clade	6072
Saccoglossus_kowalevskii	6	Bilateria	clade	33213
Saccoglossus_kowalevskii	7	Deuterostomia	clade	33511
Saccoglossus_kowalevskii	8	Hemichordata	phylum	10219
Saccoglossus_kowalevskii	9	Enteropneusta	class	10220
Saccoglossus_kowalevskii	10	Harrimaniidae	family	10221
Saccoglossus_kowalevskii	11	Saccoglossus	genus	10222
Saccoglossus_kowalevskii	12	Saccoglossus kowalevskii	species	10224
Sagittarius_serpentarius	1	cellular organisms	no rank	131567
Sagittarius_serpentarius	2	Eukaryota	superkingdom	2759
Sagittarius_serpentarius	3	Opisthokonta	clade	33154
Sagittarius_serpentarius	4	Metazoa	kingdom	33208
Sagittarius_serpentarius	5	Eumetazoa	clade	6072
Sagittarius_serpentarius	6	Bilateria	clade	33213
Sagittarius_serpentarius	7	Deuterostomia	clade	33511
Sagittarius_serpentarius	8	Chordata	phylum	7711
Sagittarius_serpentarius	9	Craniata	subphylum	89593
Sagittarius_serpentarius	10	Vertebrata	clade	7742
Sagittarius_serpentarius	11	Gnathostomata	clade	7776
Sagittarius_serpentarius	12	Teleostomi	clade	117570
Sagittarius_serpentarius	13	Euteleostomi	clade	117571
Sagittarius_serpentarius	14	Sarcopterygii	superclass	8287
Sagittarius_serpentarius	15	Dipnotetrapodomorpha	clade	1338369
Sagittarius_serpentarius	16	Tetrapoda	clade	32523
