species	tRNA_GFF	prop_cds_expressed	nb_genes	nb_genes_filtered	nb_codon_not_decoded	rho_aa_fpkm	pval_aa_fpkm	rho_gc3_gci	pval_gc3_gci	gc3	gci	nb_aa_POC1	nb_busco_POC1	expressed_overused_POC1	expressed_overused_background_POC1	constraint_overused_POC1	nb_aa_POC2	nb_busco_POC2	expressed_overused_POC2	expressed_overused_background_POC2	constraint_overused_POC2	nb_aa_POCs	nb_busco_POCs	expressed_overused_POCs	expressed_overused_background_POCs	constraint_overused_POCs
Podarcis_muralis	TRUE	0.881777217888464	21258	18199	0	0.630193166218652	0.00289807237295818	0.727855468943293	0	0.576453835070117	0.444898014737865	16	935	-0.296000000000002	-0.474000000000002	2.16350601963639	5	935	-2.95099999999999	-1.80999999999999	-1.82924823054714	21	935	-0.839000000000001	-0.722999999999996	2.19096453738646
Anas_platyrhynchos	TRUE	0.843090620807416	16836	13825	0	0.70632610221742	0.000499866014723342	0.874831497872031	0	0.606253826910777	0.465937116801763	19	886	5.95599999999999	5.21599999999999	2.12157200953608	6	886	9.04400000000001	5.64800000000001	0.25752131358594	25	886	6.555	5.369	1.92915313808713
Odocoileus_virginianus	TRUE	0.839497416151586	21072	16570	0	0.335464484046992	0.148195205691291	0.842032782542943	0	0.62549133099495	0.461986697566667	18	925	-0.484000000000001	0.0690000000000024	1.17343330878972	3	925	-3.765	-1.748	-1.37271616190618	21	925	-0.711000000000001	0.0439999999999996	1.23346833391231
Diabrotica_virgifera	TRUE	0.687765896286076	20592	11963	0	0.4909644122023	0.0279382303249872	0.0712378880325711	0.000000000000113200493586965	0.339228635155333	0.323522063423917	17	936	3.581	3.873	-0.751854112037004	5	936	10.835	11.49	2.88427802294654	22	936	5.15	5.55200000000001	-0.0556814647962478
Trachemys_scripta	TRUE	0.577604137388274	18662	10275	0	0.619963434595537	0.00354719581047689	0.744987492085727	0	0.530779133022005	0.446835151606343	18	921	2.68	2.118	3.70522718792724	4	921	-5.826	-2.644	-5.29693957282341	22	921	1.435	1.34500000000001	3.34462851950841
Glossina_fuscipes	TRUE	0.890023632680621	12387	10545	0	0.654096564627712	0.00175668154305007	0.141168604579695	0.00000000000000000000000000000000000000000581418217933011	0.353142751045691	0.292031026946972	20	939	6.53499999999999	6.63799999999999	2.10377128191034	6	939	2.034	2.57000000000001	0.702138466204472	26	939	6.103	6.086	1.15156661912209
Ceratosolen_solmsi	TRUE	0.942169962586852	9823	8814	0	0.551952477211245	0.0116290881658603	0.797218997801938	0	0.383188761604331	0.238026667074933	18	952	2.73600000000001	0.763999999999998	4.76763730296689	6	952	-8.711	-5.549	-0.198576305739487	24	952	0.314999999999999	0.695999999999997	3.36005357531873
Bombus_vancouverensis	TRUE	0.855815212487594	11338	9485	0	0.77161858170023	0.0000676677827720789	0.835807091476622	0	0.354122255540163	0.271756406866297	27	965	3.32600000000001	2.35400000000001	1.04691345106848	6	965	-1.982	1.595	-1.74841960886181	33	965	2.554	3.576	0.151140035239072
Peromyscus_maniculatus	TRUE	0.635499902553109	21608	13043	0	0.627649949432904	0.00304938785584446	0.813494887865314	0	0.604362149189772	0.46518958039827	22	927	4.20600000000001	3.33100000000001	1.67774571545461	3	927	2.906	-0.292999999999999	0.208547372505774	25	927	4.042	3.028	1.56587566573515
Equus_asinus	TRUE	0.842585433740529	20471	16347	0	0.656865733785723	0.00165315969358844	0.861418816331094	0	0.614878103071319	0.462612210371877	19	950	2.825	2.572	1.25249501984155	5	950	-0.164999999999993	0.201000000000007	-0.651121471404914	24	950	2.42500000000001	2.30400000000001	0.729665897112397
Gorilla_gorilla	TRUE	0.817638190954774	20654	16271	0	0.734543311948672	0.00022586532984657	0.827924188522497	0	0.595210324552673	0.45785762278756	18	922	-0.405999999999995	-0.544	-0.840280164802709	5	922	-0.564999999999993	-0.486999999999993	-0.720260461170136	23	922	-0.375999999999999	-0.509999999999994	-0.55341422999719
Vicugna_pacos	TRUE	0.834606716869125	19504	15184	0	0.596689408945182	0.00548184311523922	0.841886534629618	0	0.621348037936094	0.45752217165892	19	951	1.931	1.919	0.14949870767515	0	NA	NA	NA	NA	19	951	1.931	1.919	0.14949870767515
Pan_troglodytes	TRUE	0.799569583931133	21522	16719	0	0.601357979858567	0.00503660981562505	0.82588887218766	0	0.597128268666949	0.461965179462085	22	942	0.492999999999999	-0.342999999999999	-1.09691385235231	4	942	-0.267000000000006	-0.232000000000004	-1.61546017418126	26	942	0.443000000000005	-0.276999999999994	-1.17346406554775
Struthio_camelus	TRUE	0.911552486616495	14590	11749	0	0.699486332713801	0.000597950996355915	0.85343139614845	0	0.512264731245735	0.430076317392028	22	879	2.748	2.567	2.72293956433586	6	879	-2.3	-1.614	0.394227884009318	28	879	1.753	1.746	2.19555006513852
Vespula_vulgaris	FALSE	0.703349282296651	15512	10878	1	0.513211201231956	0.0206552138377814	0.811618123572831	0	0.338924313811164	0.268135009888477	25	916	0.311000000000006	0.006000000000006	-0.210305948167944	6	916	-5.28	0.533	-1.28001558747875	31	916	-0.566000000000005	2.10099999999999	-0.743415559942506
Vespula_pensylvanica	FALSE	0.482529208135006	18491	8921	0	0.646971897876048	0.00204827763030024	0.812300638429696	0	0.311657896261974	0.244572548575572	19	949	3.558	4.166	0.621987877325136	6	949	-2.844	1.064	-1.72471538360342	25	949	2.355	4.434	-0.206255360499114
Arvicola_amphibius	TRUE	0.729897204342396	21575	15195	0	0.662398075558497	0.00146160404954372	0.78441229235389	0	0.598718803895018	0.457490596846206	18	863	3.041	2.89	3.43416086446063	6	863	0.368999999999997	-0.137000000000004	-0.447285552335019	24	863	2.638	2.395	2.80253480938319
Oenanthe_oenanthe	FALSE	0.590482887951242	13570	2519	0	0.486890989077205	0.0294671199442664	0.815538024489026	0	0.580025206466701	0.427347812293353	19	818	7.159	5.226	0.302730719025357	6	818	11.517	7.144	0.493323362219794	25	818	8.084	5.81499999999999	0.688119431256112
Chelonus_insularis	TRUE	0.946153109130976	10548	9875	0	0.703738541704371	0.000535228590884381	0.527712388718295	0	0.249845990784456	0.213583592385829	20	957	3.411	3.31699999999999	1.22333260534915	6	957	6.478	7.157	1.04860261833166	26	957	4.807	5.09899999999999	0.91687503332753
Branchiostoma_floridae	TRUE	0.632993874126966	26689	16223	0	0.828058066241933	0.0000065625488699632	0.317505850668571	0	0.626301856352316	0.388667154073564	19	944	6.707	6.56	5.38523109376118	6	944	0.761000000000001	2.537	6.48036480104555	25	944	5.14899999999999	5.49499999999999	6.08810394051436
Cloeon_dipterum	FALSE	0.877973178137652	16299	13879	0	0.829187721417719	0.00000621168061183286	0.38025795241821	0	0.60968720423209	0.326345418427782	22	926	9.158	6.878	4.02077973427425	6	926	5.226	3.80199999999999	6.16495030861037	28	926	8.30799999999999	6.21299999999999	4.94170535697612
Gymnodraco_acuticeps	TRUE	0.88015607580825	24925	20527	0	0.576156490538107	0.00784220749666154	0.28470517655848	0	0.639072787397702	0.383604175364504	19	898	2.601	2.513	1.17982682367815	4	898	3.10199999999999	3.64599999999999	6.67888059656994	23	898	2.918	2.929	3.08741942180699
Pseudochaenichthys_georgianus	TRUE	0.776227853778874	23287	17306	0	0.696240601503759	0.000649924405497341	0.368127412194559	0	0.653793299322216	0.390047428421644	17	895	1.481	2.052	2.39323708482307	3	895	2.942	4.269	7.20190226085466	20	895	1.899	2.579	4.16696573765346
Molothrus_ater	TRUE	0.869920776897521	15981	13616	0	0.730245904253911	0.000256489393868494	0.849976468829737	0	0.638029653258011	0.466047110134574	20	926	4.669	4.225	1.50007640506653	6	926	5.001	3.16	3.78253367677747	26	926	4.80299999999999	4.06499999999999	2.1076125832889
Zerene_cesonia	TRUE	0.83757388846055	11924	9777	0	0.833146486831912	0.00000510752068498453	0.620350829117319	0	0.476830142311754	0.298580925570914	20	925	6.209	5.595	-0.954110617218445	6	925	7.389	8.575	5.61852426370108	26	925	6.559	6.556	0.659790948589078
Osmia_lignaria	TRUE	0.940361273057441	10556	9839	0	0.689940596514056	0.000761784604515744	0.828035106709924	0	0.378881022138378	0.28384239430306	23	960	5.357	6.359	-1.91781383019639	6	960	-3.832	0.543000000000005	-0.961839670981024	29	960	3.57	6.095	-1.73186470368246
Bombus_vosnesenskii	TRUE	0.855620331572235	11184	9393	0	0.738288858546377	0.000201778330682777	0.832414299175474	0	0.351345966404046	0.270598518155411	24	966	5.192	3.759	3.02252070327242	6	966	-7.17	-1.942	-1.58379611309257	30	966	2.547	4.305	1.77775204422501
Bombus_bifarius	TRUE	0.894022735606894	11148	9752	0	0.764358301836461	0.0000871269627187963	0.83494953772378	0	0.357722647507467	0.27325052507724	27	959	3.66099999999999	2.61499999999999	1.11363551279722	6	959	-1.903	1.928	-1.62250586843365	33	959	2.701	3.81999999999999	0.217334271713243
Arvicanthis_niloticus	TRUE	0.762824048538334	22234	16596	0	0.607452400754864	0.00450066917208958	0.775904676170816	0	0.590261193689249	0.450554402955833	21	893	4.656	3.222	-0.912273053166257	5	893	3.652	1.729	-0.308617336491401	26	893	4.547	2.949	-1.00387283135884
Anneissia_japonica	TRUE	0.864931713087429	21084	16086	0	0.559067125909546	0.01038831681086	0.0180052074940883	0.0300429870668392	0.383889314694515	0.326527038640234	20	945	-0.349999999999995	-0.227999999999995	-2.08480615920113	2	945	0.764999999999999	0.649	2.22644686644983	22	945	-0.163000000000002	-0.0190000000000023	-2.00456372587162
Oxyura_jamaicensis	TRUE	0.782526302032281	16416	11975	0	0.778578609799076	0.0000526508825562483	0.857455160376467	0	0.576308928069388	0.455186068479092	17	899	2.274	2.408	1.14491833434871	6	899	-1.584	-0.603999999999999	1.93949812320506	23	899	1.45	1.739	1.61234444553178
Ignelater_luminosus	FALSE	0.673563527251556	27558	15040	0	0.616950246578062	0.00375989448304515	0.327039510640009	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000968368665848843	0.273260641563833	0.276549787588431	21	905	2.51	3.912	-3.18882746187785	3	905	3.384	7.659	-1.16176741304728	24	905	2.872	5.12	-2.53718023548534
Belonocnema_treatae	TRUE	0.769418661455789	14488	11025	0	0.743874524478574	0.000169951058855758	-0.0554062020776019	0.0000000150189856884622	0.393729671699022	0.273952085321867	18	955	-0.497999999999998	-1.019	0.296921531124006	6	955	12.245	13.388	3.14570005527506	24	955	2.343	2.507	0.900146094379772
Stegodyphus_dumicola	TRUE	0.739130434782609	20837	13362	0	0.56390977443609	0.00960697153757661	0.340777997279136	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260866661004178	0.319365037569961	0.321032983621875	16	917	1.299	1.43	-0.349068479207598	2	917	5.855	6.058	1.38967318997278	18	917	1.635	1.775	-0.355866628775786
Odontomachus_brunneus	TRUE	0.913007249395884	12167	10957	0	0.751618891842897	0.000132992443824246	0.704352975920124	0	0.505117142337356	0.315757082141286	16	947	3.489	3.93600000000001	1.87993874397538	5	947	-5.36	-2.28699999999999	0.401458707174612	21	947	1.842	2.889	1.6154232533007
Eudyptes_filholi	FALSE	0.758046857893584	12955	3462	0	0.712188185707682	0.000427021840580816	0.872864595831952	0	0.567044520991104	0.450365220667317	25	747	0.963000000000003	1.427	1.17294505406828	6	747	4.227	3.165	1.12961746196744	31	747	1.77499999999999	1.796	0.684908293585373
Chiroxiphia_lanceolata	TRUE	0.171025240697372	15873	2629	0	0.670228008042226	0.00122260454610763	0.862897865513652	0	0.608336180112012	0.459463578928575	20	931	2.532	2.898	2.20603830570163	5	931	1.768	0.561	0.716190519819571	25	931	2.472	2.52	2.17564526962826
Cyclopterus_lumpus	TRUE	0.829430801446792	21480	17428	0	0.583678115740954	0.00689648702271959	0.442170880765195	0	0.675550215387345	0.39936774431707	16	928	3.444	3.15	4.90738450627358	5	928	1.12300000000001	2.328	3.5025395093189	21	928	2.99199999999999	3.03299999999999	5.86485202781547
Notolabrus_celidotus	TRUE	0.869390700401389	22740	19277	0	0.587660061016629	0.00643499300820501	0.451964340825748	0	0.625577109477089	0.385866883418846	18	886	2.208	2.55	5.55666512662067	4	886	0.733000000000006	0.921000000000005	4.69844951421105	22	886	2.092	2.412	6.38410515411649
Pecten_maximus	TRUE	0.757923584081341	26152	19083	0	0.738149193159172	0.000202635323442418	0.161958338036267	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000166596102312889	0.452776131717149	0.346452369110958	20	921	3.131	2.462	1.95477437840714	4	921	1.605	2.241	1.44373460873721	24	921	2.865	2.399	1.87496047860944
Photinus_pyralis	TRUE	0.646418139511857	20647	13057	0	0.682487085958149	0.000914762299736174	0.499353966142113	0	0.444640502784573	0.343159736883531	20	814	4.135	3.527	0.517137535914969	6	814	0.130000000000002	1.941	2.17938430318196	26	814	3.351	3.593	0.876230696005814
Camarhynchus_parvulus	TRUE	0.9088281660536	15747	13836	0	0.783814301679431	0.0000433381544382343	0.845549017373767	0	0.646401153269985	0.467184755264655	22	962	5.18000000000001	4.61100000000001	1.70541534325577	6	962	6.813	6.257	3.06488437015966	28	962	5.43899999999999	4.837	2.10400786166866
Asterias_rubens	TRUE	0.953756860765882	16079	15118	0	0.632016186665438	0.00279349634106985	0.116877949933434	0.00000000000000000000000000000000000000000115056622534524	0.499600854162394	0.37531772132541	20	956	2.038	2.115	2.06735871964308	3	956	0.436000000000003	0.470000000000004	-0.743961108060531	23	956	1.794	1.823	1.91450102092712
Gopherus_evgoodei	TRUE	0.712360238933987	20174	13953	0	0.687476543540247	0.00080975921416633	0.809233574013031	0	0.563369288591759	0.468925281345477	17	946	-0.705999999999996	0.228	1.06548798501203	2	946	1.26000000000001	1.64800000000001	-3.67358857984776	19	946	-0.531000000000004	0.433	0.9837238272904
Archocentrus_centrarchus	TRUE	0.710710104557749	25253	17605	0	0.654862261274555	0.0017275281255352	0.423891821166917	0	0.598289613495937	0.392687159000882	19	915	-1.486	-1.029	-1.01483178011337	6	915	4.52900000000001	5.40200000000001	2.81766963951202	25	915	-0.357000000000007	0.24499999999999	0.434505688405595
Dermochelys_coriacea	TRUE	0.767830298981126	18514	13791	0	0.712834477713576	0.000419574296156009	0.811176030211977	0	0.5618710540685	0.459469447653804	21	947	2.711	2.477	0.873966046374436	3	947	5.625	3.66900000000001	-3.60736232829336	24	947	3.032	2.706	0.684387284895083
Thrips_palmi	TRUE	0.933010262257697	14332	13092	0	0.605125887000538	0.00469940664483682	0.829037246786255	0	0.608827361820902	0.434729827643284	17	948	5.614	5.312	-1.14330607131726	5	948	3.247	7.346	0.252254706624216	22	948	5.476	5.716	-0.783357570370208
Eumeta_japonica	FALSE	0.132420523498543	96512	12592	0	0.806043474876073	0.0000178130551022774	0.472832455162025	0	0.491692535796368	0.31052207727743	22	847	2.431	1.73	0.667277025766649	4	847	-8.122	-3.963	-0.2113890544583	26	847	0.947000000000003	1.625	0.271876282541939
Nylanderia_fulva	TRUE	0.740239316239316	15280	10826	0	0.715535641153413	0.000389631111362199	0.643108193445623	0	0.443668112290827	0.249605751511996	14	934	3.256	3.80800000000001	3.51765244530354	6	934	-2.876	-0.698999999999997	0.128505330436579	20	934	1.752	2.938	2.60549522375114
Varanus_komodoensis	FALSE	0.727521650534896	18293	11425	0	0.699323565549813	0.000600470669210685	0.798618330981029	0	0.538940001046222	0.445452153473226	19	797	3.738	3.299	0.480686783702838	6	797	5.772	3.766	-2.64099938654059	25	797	4.13399999999999	3.50899999999999	0.211574760391914
Anarrhichthys_ocellatus	TRUE	0.919860788863109	23087	19823	0	0.672448627952718	0.00116114963818874	0.372547977744071	0	0.661462511726756	0.394792237007966	16	909	1.374	2.184	-3.96067826387149	6	909	1.869	2.494	4.74027007555385	22	909	1.407	2.16000000000001	-0.874869010827345
Cottoperca_gobio	TRUE	0.750885082767199	21272	15695	0	0.533834586466165	0.0153370468002174	0.349059951857093	0	0.633850589517044	0.381858853216481	19	867	1.856	2.037	3.90632456867354	4	867	-0.222	1.023	2.73311111215916	23	867	1.444	1.8	4.38047546708112
Phyllostomus_discolor	TRUE	0.0391653122214649	19754	747	0	0.559224583672166	0.0103621250284247	0.900209058141176	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000440562708103459	0.586116355405495	0.447948936485252	18	928	-0.686000000000003	0.922999999999996	-1.91481760689168	6	928	-18.283	-10.835	1.62461594364994	24	928	-4.483	-1.381	-0.669433942834546
Onychomys_torridus	TRUE	0.77873196584552	20942	15869	0	0.581640495730927	0.0071429248489124	0.782552957779686	0	0.599727831585797	0.459201125287047	19	913	4.14	3.618	1.37754301472134	2	913	4.706	1.83	-2.61973710776995	21	913	4.12	3.567	1.44109703088792
Suricata_suricatta	TRUE	0.819182814271064	19608	15177	0	0.60489749450816	0.00471930096325168	0.856818231480344	0	0.629399373266373	0.475265898324433	22	944	4.75899999999999	3.06799999999999	1.29738675494024	4	944	6.436	1.133	-0.586693353900503	26	944	5.036	2.86	1.19011709578617
Strigops_habroptila	TRUE	0.123118928185917	16053	1939	0	0.689006805467952	0.000779674238294545	0.799479037410907	0	0.54816771001209	0.438257625025917	23	935	7.254	6.218	1.32455484548503	5	935	11.442	6.18799999999999	1.96494070499888	28	935	8.034	6.287	1.26766146186414
Drosophila_guanche	TRUE	0.938176551303552	13307	12307	2	0.868356569649938	0.000000692574136425392	0.465498220285487	0	0.663044915404768	0.405747089913671	19	952	10.389	10.787	5.88642538573051	6	952	7.24499999999999	9.01699999999999	5.38293983360504	25	952	9.753	10.5	5.77099648375056
Marmota_flaviventris	TRUE	0.691346831872671	20861	13726	0	0.511681789879658	0.0211015827360575	0.87594585198596	0	0.584069235279925	0.443026177926374	14	895	3.513	3.347	0.135612894979298	4	895	8.867	3.77	-0.0530310741663764	18	895	4.304	3.61	0.64181532192864
Electrophorus_electricus	TRUE	0.89667491068975	22304	19578	0	0.32781954887218	0.158243868264064	0.680208596446734	0	0.611641079586887	0.399653122321094	18	918	1.798	1.234	-1.3188008092417	5	918	0.195000000000001	0.818000000000002	4.32673627374813	23	918	1.508	1.207	0.833036931155468
Apteryx_rowi	TRUE	0.826236028252074	15883	12049	0	0.791248800021371	0.0000325709010707523	0.875767245951464	0	0.557660190617164	0.453367195486588	19	932	2.838	2.413	0.328042903624687	6	932	5.847	3.407	0.917629315884638	25	932	3.321	2.727	0.484149779607307
Ceratotherium_simum	TRUE	0.759651699538397	19984	14482	0	0.610463317239399	0.00425382530035651	0.867867534026343	0	0.611450144477902	0.459226817838503	23	959	2.05	1.27999999999999	0.699805734397629	6	959	0.168000000000001	-0.684000000000001	-0.819799071929	29	959	1.799	0.944999999999996	0.0179117729431244
Micropterus_salmoides	TRUE	0.877692247881191	27179	22576	0	0.803779307811814	0.0000195998007885902	0.363068419956359	0	0.609637112852074	0.384471267410459	19	858	3.334	3.809	1.42879250479813	4	858	2.174	2.027	3.70753328629173	23	858	3.19	3.57	2.2699460786797
Drosophila_subpulchrella	TRUE	0.843385672889009	15028	12515	0	0.856928682647573	0.00000140249024033628	0.38801194559232	0	0.668159552476478	0.34392538904369	23	942	14.037	12.142	7.37597608088955	6	942	14.966	12.077	7.17357309273413	29	942	14.296	11.916	7.09023283445723
Molossus_molossus	TRUE	0.668139237811369	19367	12553	0	0.597513816822547	0.00540094910724073	0.86118470473148	0	0.601658710085492	0.458699579682226	19	903	-0.842999999999994	-0.209999999999994	-0.295255922206117	6	903	-5.024	-1.73899999999999	0.506028432928918	25	903	-1.746	-0.373000000000007	-0.124243269597935
Pipistrellus_kuhlii	TRUE	0.81136	19189	15213	0	0.617596868718971	0.00371338138860357	0.865081709737889	0	0.671252184039774	0.483298878527278	23	899	3.122	1.76500000000001	-2.13833074013045	5	899	4.3	2.43700000000001	0.132486147566369	28	899	3.505	2.021	-1.82434447649259
Arctia_plantaginis	FALSE	0.706623697991598	17537	12279	0	0.837545320241557	0.00000408472411016861	0.278283914423775	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000314378720334713	0.446252716829334	0.342042507075243	18	939	8.065	8.617	1.05436764131588	6	939	7.899	10.047	5.32732379624792	24	939	8.036	9.067	2.06831961940674
Contarinia_nasturtii	TRUE	0.94914418539128	14889	13475	0	0.784554521782134	0.0000421438979184583	0.14687986793891	0.00000000000000000000000000000000000000000000000000000000000009080438287465	0.346508881013763	0.270266725075863	22	939	9.59800000000001	9.30800000000001	3.30026307447282	6	939	12.221	12.519	1.07244097944012	28	939	11.187	11.014	2.57557735132374
Talpa_occidentalis	TRUE	0.844784078464981	21779	17743	0	0.718163101259667	0.000362269718912035	0.873362877363973	0	0.623711376535041	0.476341141042	19	887	2.022	2.699	1.16091980055096	5	887	-1.315	-0.172999999999995	-0.227726172136899	24	887	1.589	2.37399999999999	0.81052144065149
Grammomys_surdaster	TRUE	0.804658705587498	21298	16374	0	0.643534451704081	0.00220281949877907	0.785324339818779	0	0.587454628637964	0.450343703091016	21	908	3.301	2.935	2.77111706480617	6	908	-0.678000000000001	-0.348999999999999	0.756229071738623	27	908	2.585	2.368	2.29942195899938
Pipra_filicauda	TRUE	0.914954885774621	16310	14298	0	0.675476507503825	0.00108156237204403	0.867327988553764	0	0.62280890558288	0.467257823239199	20	914	4.142	3.311	1.61983886336332	5	914	7.833	5.243	3.59416155600458	25	914	4.676	3.62	2.16521967158025
Cyanistes_caeruleus	TRUE	0.939520183881626	16519	13080	0	0.552120472966851	0.0115984683536471	0.834374147950679	0	0.586634790789542	0.443059283823274	22	900	1.503	0.949999999999995	0.767541498672708	6	900	-1.38699999999999	-0.145999999999996	1.50190226826538	28	900	0.922000000000001	0.808000000000003	0.711947428562476
Paramormyrops_kingsleyae	TRUE	0.912081752328389	23862	21153	0	0.761337122777819	0.0000965410403515868	0.653145615021079	0	0.673835096896751	0.425269702318607	19	888	-0.314999999999999	0.498999999999999	-3.1471226521575	4	888	-0.823000000000007	0.337999999999994	7.99845142576089	23	888	-0.418999999999997	0.477	-0.85580924108723
Melanaphis_sacchari	TRUE	0.883697393944505	12320	10478	0	0.783196303515407	0.0000443574829189784	0.633262775335895	0	0.330689588015136	0.218701938332933	22	926	7.068	6.052	0.173350780928583	6	926	6.504	6.574	-3.43257899309776	28	926	8.05	7.723	-0.55264287507143
Piliocolobus_tephrosceles	TRUE	0.655314151497358	24097	14508	0	0.72186722716718	0.000326486152330497	0.861989114150791	0	0.558594460350721	0.445309024625308	16	910	0.750000000000001	0.448999999999999	-0.39307052553717	5	910	8.13299999999999	3.84399999999999	-0.89516346532722	21	910	2.507	1.552	-0.0837227878939639
Mastomys_coucha	TRUE	0.884671977269268	20166	17436	0	0.558525007881176	0.010478904976076	0.772551873093945	0	0.591108725355391	0.451054687668122	19	939	1.497	0.614000000000009	0.487231579083947	6	939	-2.6	-0.304000000000004	-0.0771459112152706	25	939	0.707999999999998	0.578000000000001	0.564644000915565
Acanthochromis_polyacanthus	TRUE	0.909168886280529	24580	20139	0	0.481203007518797	0.0317110446244624	0.192154333578694	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385345539667345	0.635778848934507	0.379625150215271	17	920	-0.706000000000001	-0.412000000000001	-0.110648098260768	3	920	1.673	1.495	2.42475264804555	20	920	-0.403999999999999	-0.140000000000001	0.717343024730271
Mus_pahari	TRUE	0.687950360288231	20482	13748	0	0.567551210774164	0.00905149901003436	0.792978192765182	0	0.598932405260889	0.456381106355119	19	938	3.25599999999999	3.25599999999999	1.24278320996988	6	938	-1.403	-1.292	-0.042630148725864	25	938	2.41600000000001	2.44400000000001	1.09861520699106
Miniopterus_natalensis	TRUE	0.837104601531895	18161	14317	0	0.534049112841949	0.0152881792749048	0.846864683377112	0	0.610414718821343	0.455084846350146	17	958	2.363	2.084	2.32593020145231	6	958	0.402999999999998	0.907999999999998	-0.956413486230517	23	958	2.083	1.984	2.09732382655283
Myotis_myotis	TRUE	0.769316966332196	20154	15104	0	0.611908119856086	0.00413941486351589	0.846780620735255	0	0.640492901794382	0.479158307925019	20	861	1.908	1.604	-0.11647879386999	5	861	1.24599999999999	0.650999999999996	0.903571986453766	25	861	1.92	1.604	-0.0998484760178386
Sturnus_vulgaris	TRUE	0.77218045112782	15233	11297	0	0.91069486824102	0.0000000247253609710913	0.856438306109983	0	0.614313674845674	0.45707713812876	20	935	6.464	4.847	1.11612921849575	6	935	11.089	7.37299999999999	2.7961740216757	26	935	7.238	5.278	1.60981597077776
Octopus_bimaculoides	TRUE	0.270178969309279	15842	3759	0	0.700751879699248	0.000578664102019436	0.274991727896659	0.00000000000000000000000000000000000000000000000000000000000675123370586616	0.336907602354958	0.358019915073235	20	948	1.146	0.443999999999994	0.608127785947582	4	948	-1.987	-0.919000000000003	-0.803923187246403	24	948	0.980000000000003	0.669000000000003	0.182675140665661
Lynx_pardinus	FALSE	0.831673877912735	21160	15954	18	0.365211247899619	0.113336848210382	0.862455489952434	0	0.604566393610437	0.465123248342183	17	920	-0.145000000000001	1.234	-0.408703630143975	9	920	-0.158999999999998	1.323	-1.00361054217685	20	920	-1.08200000000001	0.657999999999997	-0.298533770936205
Lynx_canadensis	TRUE	0.0942999737325979	19742	1795	0	0.641325211205879	0.00230719453281466	0.871512286838956	0	0.551647317724103	0.433578203646213	19	939	-0.684000000000001	-0.894	-1.66762419017945	5	939	-14.149	-9.071	0.515081111722537	24	939	-2.838	-2.043	-1.68911912264994
Calidris_pugnax	TRUE	0.786615753025694	16523	12154	0	0.572948307050712	0.00827657622860123	0.870406305129508	0	0.591946960749988	0.457296906085521	19	907	4.52500000000001	4.14800000000001	1.19311436108309	6	907	2.86299999999999	2.22099999999999	2.83493347127065	25	907	4.084	3.706	1.75314977750533
Nicrophorus_vespilloides	TRUE	0.902078404866509	12642	10677	0	0.735297463192973	0.000220827325488542	0.579668656804636	0	0.51932822619518	0.265677776406357	22	959	10.521	9.318	1.00829532983585	5	959	8.919	7.21	3.31463610931805	27	959	10.276	8.956	1.38788538270306
Dinoponera_quadriceps	TRUE	0.910149592880136	11048	9613	0	0.728859447897416	0.000267096657478177	0.737211488054435	0	0.578026656969733	0.354682791724659	26	955	0.749999999999995	0.224999999999997	0.847634570923173	6	955	-6.668	-4.155	3.66556536053817	32	955	-0.770000000000004	-0.114000000000003	1.3556361403869
Gekko_japonicus	TRUE	0.87371890919988	19476	14578	0	0.604966311213022	0.00471329932255597	0.787045589504473	0	0.572450073050086	0.459268318445997	17	949	1.135	1.657	2.09424816452037	5	949	-1.179	-0.0429999999999986	-2.82506454444699	22	949	0.735999999999998	1.386	2.1959575993399
Pantherophis_guttatus	TRUE	0.885445908011229	19907	16402	0	0.741418245821552	0.000183372670671642	0.760927342379919	0	0.513789551406433	0.411069399988618	21	957	1.149	1.195	1.59649837638628	4	957	3.924	3.497	-2.89257914480678	25	957	1.589	1.62899999999999	1.02239126015468
Hermetia_illucens	TRUE	0.780330222541278	14004	10870	0	0.904639409801862	0.0000000436244108844205	0.144644673827508	0.00000000000000000000000000000000000000000000000402235994173736	0.426604058160408	0.395308256459635	21	969	12.606	11.48	2.86408531225033	6	969	15.127	16.864	2.86268584494656	27	969	13.231	13.05	2.91869046944846
