species	tRNA_GFF	prop_cds_expressed	nb_genes	nb_genes_filtered	nb_codon_not_decoded	rho_aa_fpkm	pval_aa_fpkm	rho_gc3_gci	pval_gc3_gci	g_abond_ag	c_duc_ic	gc3	var_gc3	gci	std_gci	var_gci	nb_aa_POC1	nb_genes_per_bins_POC1	nb_busco_POC1	S_POC1	expressed_overused_POC1	expressed_overused_background_POC1	constraint_overused_POC1	nb_aa_POC2	nb_genes_per_bins_POC2	nb_busco_POC2	S_POC2	expressed_overused_POC2	expressed_overused_background_POC2	constraint_overused_POC2	nb_aa_POCs	nb_genes_per_bins_POCs	nb_busco_POCs	S_POCs	expressed_overused_POCs	expressed_overused_background_POCs	constraint_overused_POCs
Bombus_bifarius	TRUE	0.894022735606894	11148	9752	0	0.764358301836461	0.0000871269627187963	0.83494953772378	0	0.2	0.466666666666667	0.357722647507467	0.0204794749320026	0.27325052507724	0.000846799452340662	0.00660922785316914	12	195.04	952	0.205630785631942	4.77299999999999	3.57399999999999	1.11291868166166	6	195.04	952	0.00241119776914078	0.0580000000000025	4.539	-1.70357574957091	18	195.04	952	0.170428303681057	4.148	5.51799999999999	0.220825964390692
Arvicanthis_niloticus	TRUE	0.762824048538334	22234	16596	0	0.607452400754864	0.00450066917208958	0.775904676170816	0	0.583333333333333	0.857142857142857	0.590261193689249	0.0135775903866631	0.450554402955833	0.000462250678499146	0.00323462259178248	13	331.92	794	0.23549741912782	5.66800000000001	4.63000000000001	-0.930169652082303	5	331.92	794	0.143260857685206	3.48000000000001	2.03200000000001	-0.319619784239936	18	331.92	794	0.222841911345672	5.374	4.204	-1.04366517628426
Anneissia_japonica	TRUE	0.864931713087429	21084	16086	0	0.559067125909546	0.01038831681086	0.0180052074940883	0.0300429870668392	0	0.666666666666667	0.383889314694515	0.00263895502209669	0.326527038640234	0.000235473227761297	0.000805044299567546	16	321.72	878	-0.0241636548404273	-0.600999999999996	-0.498999999999994	-2.10171957833716	2	321.72	878	0.183186872422839	4.398	4.204	2.15447941862552	18	321.72	878	-0.0103022205454559	-0.256000000000001	-0.128	-2.00905474057756
Oxyura_jamaicensis	TRUE	0.782526302032281	16416	11975	0	0.778578609799076	0.0000526508825562483	0.857455160376467	0	0.555555555555556	0.714285714285714	0.576308928069388	0.0305774446691481	0.455186068479092	0.00097405045587502	0.0108824411130711	10	239.5	774	0.211136442209861	5.26300000000001	4.82600000000001	1.101825861539	6	239.5	774	0.0856664429018322	2.05	2.094	1.54489824822908	16	239.5	774	0.1852156944752	4.597	4.24899999999999	1.53032832973364
Ignelater_luminosus	FALSE	0.673563527251556	27558	15040	0	0.616950246578062	0.00375989448304515	0.327039510640009	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000968368665848843	0.0909090909090909	0.833333333333333	0.273260641563833	0.00367869025074145	0.276549787588431	0.000513242862708079	0.00342522732427856	15	300.8	896	0.148611305669993	3.711	5.291	-3.23719259803946	3	300.8	896	0.374917662854603	8.068	12.71	-1.07078918770433	18	300.8	896	0.187939770507215	4.666	7.135	-2.57349122656942
Belonocnema_treatae	TRUE	0.769418661455789	14488	11025	0	0.743874524478574	0.000169951058855758	-0.0554062020776019	0.0000000150189856884622	0.0909090909090909	0.857142857142857	0.393729671699022	0.00611178101199979	0.273952085321867	0.000433700979642201	0.00196128261989614	12	220.5	951	-0.0402918776279209	-1.002	-1.742	0.279949061914284	6	220.5	951	0.700965148461073	17.278	18.97	3.15815522617951	18	220.5	951	0.119144912841832	2.961	3.266	0.892399648328602
Stegodyphus_dumicola	TRUE	0.739130434782609	20837	13362	0	0.56390977443609	0.00960697153757661	0.340777997279136	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260866661004178	0.636363636363636	1	0.319365037569961	0.00673754639903423	0.321032983621875	0.000201468896539136	0.000481475214426732	15	267.24	891	0.0856667864434203	1.797	1.983	-0.357023523361061	2	267.24	891	0.347315997390876	8.335	8.764	1.17708557190997	17	267.24	891	0.112299700626135	2.392	2.596	-0.369548660715419
Odontomachus_brunneus	TRUE	0.913007249395884	12167	10957	0	0.751618891842897	0.000132992443824246	0.704352975920124	0	0.625	0.363636363636364	0.505117142337356	0.0222230557723608	0.315757082141286	0.000725222128262166	0.005405158709695	12	219.14	940	0.209098562973999	5.024	5.608	1.83604922371282	5	219.14	940	-0.157005012311295	-3.923	-0.898999999999994	0.43782184531291	17	219.14	940	0.140326232624737	3.42	4.578	1.57783587506873
Eudyptes_filholi	FALSE	0.758046857893584	12955	3462	0	0.712188185707682	0.000427021840580816	0.872864595831952	0	0.545454545454545	0.785714285714286	0.567044520991104	0.0282769990126343	0.450365220667317	0.00174662659532499	0.00956090778859823	12	69.24	244	0.102217604932582	2.408	2.92399999999999	1.26641789007	6	69.24	244	0.230943757747778	5.593	3.578	1.02036608473997	18	69.24	244	0.133021859600648	3.15799999999999	2.99199999999999	0.719288973381657
Chiroxiphia_lanceolata	TRUE	0.171025240697372	15873	2629	0	0.670228008042226	0.00122260454610763	0.862897865513652	0	0.4	0.307692307692308	0.608336180112012	0.0265634217714739	0.459463578928575	0.00176248395436671	0.00798331870175828	12	52.58	305	0.110807189046806	2.762	3.298	2.29025148507799	5	52.58	305	0.0364095816268875	0.863999999999998	-0.384000000000001	-0.370398551641388	17	52.58	305	0.0996925638059547	2.476	2.643	2.18846234549831
Cyclopterus_lumpus	TRUE	0.829430801446792	21480	17428	0	0.583678115740954	0.00689648702271959	0.442170880765195	0	0.416666666666667	0.916666666666667	0.675550215387345	0.0111435327046094	0.39936774431707	0.000309006778271327	0.00158619995996079	12	348.56	907	0.182002517422244	4.527	3.86300000000001	4.88750573048865	5	348.56	907	0.143560230495103	3.042	4.345	3.38846648696325	17	348.56	907	0.163571375968661	4.086	3.879	5.85615936517324
Notolabrus_celidotus	TRUE	0.869390700401389	22740	19277	0	0.587660061016629	0.00643499300820501	0.451964340825748	0	0.416666666666667	0.769230769230769	0.625577109477089	0.00762690070467911	0.385866883418846	0.00023846977940689	0.00104181874984759	13	385.54	852	0.162126030062221	4.042	4.291	5.57669732406863	4	385.54	852	0.0842873967056464	1.855	2.239	4.5190150122729	17	385.54	852	0.151174292426836	3.776	4.068	6.4071140787922
Pecten_maximus	TRUE	0.757923584081341	26152	19083	0	0.738149193159172	0.000202635323442418	0.161958338036267	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000166596102312889	0.333333333333333	0.727272727272727	0.452776131717149	0.00357482578872777	0.346452369110958	0.000242297710795218	0.00101066133000342	13	381.66	900	0.174862989201277	4.356	3.75200000000001	2.07384589575084	4	381.66	900	0.13143952304373	3.269	4.064	1.47121916573978	17	381.66	900	0.165635449857421	4.125	3.716	2.01401642497319
Photinus_pyralis	TRUE	0.646418139511857	20647	13057	0	0.682487085958149	0.000914762299736174	0.499353966142113	0	0.181818181818182	0.8	0.444640502784573	0.0113716130718171	0.343159736883531	0.000455969068748668	0.00248470601807521	12	261.14	809	0.277415981526231	6.90500000000001	6.29200000000001	0.527041933396851	6	261.14	809	0.0939719697205669	2.338	5.03	2.19226038874127	18	261.14	809	0.244359976951304	6.083	6.648	0.888063716708572
Camarhynchus_parvulus	TRUE	0.9088281660536	15747	13836	0	0.783814301679431	0.0000433381544382343	0.845549017373767	0	0.555555555555556	1	0.646401153269985	0.0308403757699942	0.467184755264655	0.000857509777913557	0.00963640816684348	12	276.72	828	0.349911571681804	7.991	6.81800000000001	1.66222678859067	6	276.72	828	0.426458246147727	9.304	7.617	2.60317701321965	18	276.72	828	0.36065009140584	8.188	6.8	2.03816732190145
Asterias_rubens	TRUE	0.953756860765882	16079	15118	0	0.632016186665438	0.00279349634106985	0.116877949933434	0.00000000000000000000000000000000000000000115056622534524	0.153846153846154	0.875	0.499600854162394	0.00550607553533431	0.37531772132541	0.000194917955363296	0.000517844717072595	15	302.36	946	0.120762155419551	2.925	2.941	2.05350470945393	3	302.36	946	0.0107935493194796	0.269000000000003	0.0570000000000015	-0.850635999782584	18	302.36	946	0.105028799771527	2.557	2.484	1.90083018286691
Gopherus_evgoodei	TRUE	0.712360238933987	20174	13953	0	0.687476543540247	0.00080975921416633	0.809233574013031	0	0.153846153846154	0.833333333333333	0.563369288591759	0.0264238514463144	0.468925281345477	0.000691060322086766	0.0063086253113548	16	279.06	916	-0.0448009553642912	-1.066	0.0969999999999971	1.0515158185705	2	279.06	916	0.165091832095066	4.07700000000001	4.31600000000001	-3.58501446730911	18	279.06	916	-0.0266179750355269	-0.640000000000002	0.551999999999997	0.983609638218841
Archocentrus_centrarchus	TRUE	0.710710104557749	25253	17605	0	0.654862261274555	0.0017275281255352	0.423891821166917	0	0.384615384615385	0.928571428571429	0.598289613495937	0.00691636855107858	0.392687159000882	0.000229694033851794	0.000887412253327176	12	352.1	888	-0.0606877244523822	-1.517	-0.952999999999998	-1.01955623293546	6	352.1	888	0.28599913834584	6.679	7.842	2.66482781515331	18	352.1	888	-0.00148310701861065	-0.0369999999999981	0.731999999999999	0.426489228476731
Dermochelys_coriacea	TRUE	0.767830298981126	18514	13791	0	0.712834477713576	0.000419574296156009	0.811176030211977	0	0.384615384615385	0.818181818181818	0.5618710540685	0.0268678920319954	0.459469447653804	0.000677891248029669	0.00601763104571263	15	275.82	910	0.170158045254761	4.248	4.153	0.789811470757027	3	275.82	910	0.262318248037901	6.452	4.312	-4.02275886729745	18	275.82	910	0.180554315652315	4.51	4.319	0.575948635168669
Thrips_palmi	TRUE	0.933010262257697	14332	13092	0	0.605125887000538	0.00469940664483682	0.829037246786255	0	0.454545454545455	0.846153846153846	0.608827361820902	0.0586825823115848	0.434729827643284	0.00114045082035528	0.0162149301941823	13	261.84	938	0.352868780075132	8.784	8.088	-1.02003160156554	5	261.84	938	0.408895762237726	7.88799999999999	12.613	0.727109276889517	18	261.84	938	0.351970301223707	8.75799999999999	8.76	-0.595346259780587
Eumeta_japonica	FALSE	0.132420523498543	96512	12592	0	0.806043474876073	0.0000178130551022774	0.472832455162025	0	0.363636363636364	0.153846153846154	0.491692535796368	0.0226490246898528	0.31052207727743	0.000434220807234202	0.00202933899665022	14	251.84	841	0.125515314808392	3.128	2.444	0.658953919099818	4	251.84	841	-0.150223407911814	-3.75	0.639000000000001	-0.555313065147085	18	251.84	841	0.0887225763781207	2.214	3.025	0.231106448884603
Nylanderia_fulva	TRUE	0.740239316239316	15280	10826	0	0.715535641153413	0.000389631111362199	0.643108193445623	0	0.833333333333333	0.583333333333333	0.443668112290827	0.0204587964092056	0.249605751511996	0.000638097072634207	0.00417509938106594	9	216.52	776	0.20755889114374	4.82	5.449	3.52382235215516	6	216.52	776	-0.0406690268683548	-0.997999999999999	1.287	0.139960734817821	15	216.52	776	0.144352222569257	3.415	4.687	2.61207708490676
Varanus_komodoensis	FALSE	0.727521650534896	18293	11425	0	0.699323565549813	0.000600470669210685	0.798618330981029	0	0.615384615384615	1	0.538940001046222	0.0209979155370263	0.445452153473226	0.000661947350541492	0.0048558475359588	12	228.5	796	0.182439747684318	4.557	4.66299999999999	0.732847336827318	6	228.5	796	0.193717425038329	4.812	3.857	-2.10525418444454	18	228.5	796	0.185933741250697	4.642	4.667	0.525921334410098
Anarrhichthys_ocellatus	TRUE	0.919860788863109	23087	19823	0	0.672448627952718	0.00116114963818874	0.372547977744071	0	0.636363636363636	1	0.661462511726756	0.00808406237284005	0.394792237007966	0.000231025697750043	0.00100330326704677	12	396.46	897	0.0722617643720975	1.724	2.603	-3.96048396184241	6	396.46	897	0.176819000545279	3.779	4.394	4.68234389560223	18	396.46	897	0.0822434565252346	2.04	2.83300000000001	-0.867067419023769
Cottoperca_gobio	TRUE	0.750885082767199	21272	15695	0	0.533834586466165	0.0153370468002174	0.349059951857093	0	0.230769230769231	0.846153846153846	0.633850589517044	0.00706112870087413	0.381858853216481	0.000270397976205386	0.00109694532823613	14	313.9	849	0.100190270951069	2.481	2.658	3.93014678424834	4	313.9	849	0.0552209324018981	1.25900000000001	2.60700000000001	2.60447644870312	18	313.9	849	0.0851433367632845	2.124	2.49000000000001	4.4026664749884
Phyllostomus_discolor	TRUE	0.0391653122214649	19754	747	0	0.559224583672166	0.0103621250284247	0.900209058141176	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000440562708103459	0.3	0	0.586116355405495	0.0255086764321306	0.447948936485252	0.00324024367587626	0.00754890975784134	11	14.94	68	-0.00308376744207658	-0.0769999999999993	1.901	-2.07461035637441	6	14.94	68	-0.667793647903036	-16.388	-9.157	1.73297710609512	17	14.94	68	-0.145431847777614	-3.634	-0.362000000000001	-0.780740106307024
Onychomys_torridus	TRUE	0.77873196584552	20942	15869	0	0.581640495730927	0.0071429248489124	0.782552957779686	0	0.5	1	0.599727831585797	0.0148148939023868	0.459201125287047	0.000495475418699007	0.00361173554155027	16	317.38	793	0.214956146507722	5.333	4.915	1.2781666149764	2	317.38	793	0.238911154362215	5.65800000000001	1.86800000000001	-3.97954144862689	18	317.38	793	0.21323411771037	5.303	4.843	1.34665332026417
Suricata_suricatta	TRUE	0.819182814271064	19608	15177	0	0.60489749450816	0.00471930096325168	0.856818231480344	0	0.666666666666667	0.769230769230769	0.629399373266373	0.0253224868978547	0.475265898324433	0.000782902106948385	0.00879378861794438	14	303.54	802	0.221950840911699	5.45399999999999	3.89399999999999	1.3761359603482	4	303.54	802	0.271950855144423	6.33699999999999	0.774999999999992	-1.080792254451	18	303.54	802	0.228860591012071	5.598	3.51300000000001	1.24683264785484
Strigops_habroptila	TRUE	0.123118928185917	16053	1939	0	0.689006805467952	0.000779674238294545	0.799479037410907	0	0.583333333333333	1	0.54816771001209	0.022321704636261	0.438257625025917	0.00178122232347979	0.00587276573944174	13	38.78	115	0.330569892588885	7.942	6.928	1.32455484548503	5	38.78	115	0.538532355522343	12.992	8.101	0.737441824951061	18	38.78	115	0.367486212352599	8.838	7.14600000000001	1.26766146186414
Drosophila_guanche	TRUE	0.938176551303552	13307	12307	2	0.868356569649938	0.000000692574136425392	0.465498220285487	0	0.727272727272727	0.714285714285714	0.663044915404768	0.00953795095705938	0.405747089913671	0.000643502581308645	0.0042573165772833	12	246.14	946	0.56363190843355	13.171	14.688	5.89178029943955	6	246.14	946	0.48226740358645	11.338	14.548	5.23808788263694	18	246.14	946	0.550118620635402	12.863	14.753	5.77251345151155
Marmota_flaviventris	TRUE	0.691346831872671	20861	13726	0	0.511681789879658	0.0211015827360575	0.87594585198596	0	0.461538461538462	1	0.584069235279925	0.0258209952349239	0.443026177926374	0.000790700585200677	0.00793013085739902	14	274.52	796	0.159804037530004	3.848	4.13799999999999	0.206583613954151	4	274.52	796	0.368231485262316	8.936	4.412	-0.231769784887623	18	274.52	796	0.191024509616554	4.671	4.453	0.70176251429584
Electrophorus_electricus	TRUE	0.89667491068975	22304	19578	0	0.32781954887218	0.158243868264064	0.680208596446734	0	0.615384615384615	0.785714285714286	0.611641079586887	0.0106992155596577	0.399653122321094	0.000343033633348684	0.00219328977998696	13	391.56	906	0.135058199223442	3.168	2.302	-1.33593091918585	5	391.56	906	0.0550822885519539	1.297	2.451	4.23482469766383	18	391.56	906	0.114591448581571	2.793	2.35	0.81921087252099
Apteryx_rowi	TRUE	0.826236028252074	15883	12049	0	0.791248800021371	0.0000325709010707523	0.875767245951464	0	0.461538461538462	0.846153846153846	0.557660190617164	0.0316637703956948	0.453367195486588	0.00103533172320261	0.012321625877416	12	240.98	610	0.146328121635393	3.647	3.198	0.284685423949441	6	240.98	610	0.238513982355995	5.78500000000001	3.90700000000001	0.948503556047037	18	240.98	610	0.158895787948412	3.97	3.362	0.443821340072816
Ceratotherium_simum	TRUE	0.759651699538397	19984	14482	0	0.610463317239399	0.00425382530035651	0.867867534026343	0	0.583333333333333	0.5	0.611450144477902	0.0281470368011297	0.459226817838503	0.000777563295486652	0.00823894795375682	12	289.64	871	0.141854911899062	3.39299999999999	2.46299999999999	0.616354140662717	6	289.64	871	0.0353732317893762	0.849999999999995	0.497999999999993	-1.11420574597236	18	289.64	871	0.12775724307651	3.06099999999999	2.12399999999999	-0.024277069515205
Micropterus_salmoides	TRUE	0.877692247881191	27179	22576	0	0.803779307811814	0.0000195998007885902	0.363068419956359	0	0.461538461538462	0.916666666666667	0.609637112852074	0.0079777602163768	0.384471267410459	0.000217858728891288	0.00101099713098868	14	451.52	830	0.175705135628843	4.388	4.96199999999999	1.42566226626377	4	451.52	830	0.12797925065112	2.87000000000001	2.43500000000001	3.62339632162674	18	451.52	830	0.167934593716217	4.19200000000001	4.63100000000001	2.26202553801306
Drosophila_subpulchrella	TRUE	0.843385672889009	15028	12515	0	0.856928682647573	0.00000140249024033628	0.38801194559232	0	0.8	1	0.668159552476478	0.0141274960516953	0.34392538904369	0.00068580304890809	0.00492101907445215	12	250.3	939	0.862131784415292	17.853	14.887	7.38808375853082	6	250.3	939	0.881797497146537	19.387	15.62	7.02189162054442	18	250.3	939	0.871062790057913	18.285	14.775	7.10450499643314
Molossus_molossus	TRUE	0.668139237811369	19367	12553	0	0.597513816822547	0.00540094910724073	0.86118470473148	0	0.285714285714286	0.428571428571429	0.601658710085492	0.0258152814176943	0.458699579682226	0.000740913940781958	0.00642604929225296	10	251.06	783	-0.00443423135922319	-0.109999999999999	0.230000000000002	-0.350211210252417	6	251.06	783	-0.0796292319986682	-1.92	0.337000000000004	0.311747559823265	16	251.06	783	-0.0176065838766636	-0.435000000000008	0.392999999999993	-0.194789421015434
Pipistrellus_kuhlii	TRUE	0.81136	19189	15213	0	0.617596868718971	0.00371338138860357	0.865081709737889	0	0.545454545454545	1	0.671252184039774	0.0358134115586537	0.483298878527278	0.000869148443988264	0.0105924854660102	13	304.26	755	0.170336988366986	4.015	2.45700000000001	-2.11019684473588	5	304.26	755	0.232133335733681	5.115	3.23600000000001	0.0273523340824898	18	304.26	755	0.187020810128754	4.371	2.694	-1.82867060801565
Arctia_plantaginis	FALSE	0.706623697991598	17537	12279	0	0.837545320241557	0.00000408472411016861	0.278283914423775	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000314378720334713	0.583333333333333	0.928571428571429	0.446252716829334	0.0146889157911626	0.342042507075243	0.000397283028441364	0.00173112116981296	12	245.58	937	0.443338364102266	10.805	11.424	1.04630933093253	6	245.58	937	0.493487589444382	12.211	14.574	5.32908990516525	18	245.58	937	0.444920736881856	10.968	12.095	2.04237630767849
Contarinia_nasturtii	TRUE	0.94914418539128	14889	13475	0	0.784554521782134	0.0000421438979184583	0.14687986793891	0.00000000000000000000000000000000000000000000000000000000000009080438287465	0.1	0.666666666666667	0.346508881013763	0.001864885025916	0.270266725075863	0.000394374167358125	0.00196171229967106	12	269.5	935	0.625602256422571	13.848	13.542	3.30851869760836	6	269.5	935	0.854645065731588	20.486	20.376	1.42151790525623	18	269.5	935	0.695216224441024	16.437	16.138	2.66463341494873
Talpa_occidentalis	TRUE	0.844784078464981	21779	17743	0	0.718163101259667	0.000362269718912035	0.873362877363973	0	0.5	0.384615384615385	0.623711376535041	0.0316862179045153	0.476341141042	0.000865186195799928	0.0120980190932953	13	354.86	753	0.128274909569059	3.159	4.422	1.06638062177792	5	354.86	753	-0.033420338567223	-0.791000000000008	0.902999999999993	-0.859645381034064	18	354.86	753	0.10567742214323	2.593	3.972	0.703995661400644
Grammomys_surdaster	TRUE	0.804658705587498	21298	16374	0	0.643534451704081	0.00220281949877907	0.785324339818779	0	0.545454545454545	0.6	0.587454628637964	0.0135419802755298	0.450343703091016	0.000461376176534608	0.00319642553172579	12	327.48	821	0.203289026523535	4.95399999999999	4.475	2.71904936548316	6	327.48	821	0.0394720121272529	0.961000000000001	0.983000000000001	0.498944911646864	18	327.48	821	0.175161217491089	4.269	3.861	2.22430477992558
Pipra_filicauda	TRUE	0.914954885774621	16310	14298	0	0.675476507503825	0.00108156237204403	0.867327988553764	0	0.363636363636364	1	0.62280890558288	0.0297616801335214	0.467257823239199	0.000864880003325337	0.0100937470675316	13	285.96	800	0.216220626697289	5.389	4.034	1.66178667347849	5	285.96	800	0.429509311980908	9.689	6.809	3.000122503524	18	285.96	800	0.242267392198576	6.00499999999999	4.441	2.18281102961784
Cyanistes_caeruleus	TRUE	0.939520183881626	16519	13080	0	0.552120472966851	0.0115984683536471	0.834374147950679	0	0.454545454545455	0.714285714285714	0.586634790789542	0.0250225875543853	0.443059283823274	0.000767940474683739	0.00727317181858477	12	261.6	661	0.168259370969288	4.00199999999999	3.15099999999999	0.827723204816079	6	261.6	661	0.0521169547418245	1.254	2.225	1.00577384563577	18	261.6	661	0.146178720447986	3.486	3.025	0.734415182473017
Paramormyrops_kingsleyae	TRUE	0.912081752328389	23862	21153	0	0.761337122777819	0.0000965410403515868	0.653145615021079	0	0.583333333333333	0.769230769230769	0.673835096896751	0.0104775590630271	0.425269702318607	0.000325013321943377	0.0021176379708071	14	423.06	884	-0.00564016375463561	-0.137999999999999	1.001	-3.15530687284396	4	423.06	884	0.0431306727269639	0.971999999999995	2.46999999999999	7.99715786731552	18	423.06	884	-0.00511775699799255	-0.126999999999999	1.104	-0.86075401143188
Melanaphis_sacchari	TRUE	0.883697393944505	12320	10478	0	0.783196303515407	0.0000443574829189784	0.633262775335895	0	0	0.8	0.330689588015136	0.0248354119777099	0.218701938332933	0.000474393751151004	0.00215799899511631	12	209.56	919	0.367978745335988	8.751	7.369	0.206710276102071	6	209.56	919	0.514915981849505	12.579	12.684	-3.4189089584678	18	209.56	919	0.448497882557405	10.969	10.538	-0.53537508968693
Piliocolobus_tephrosceles	TRUE	0.655314151497358	24097	14508	0	0.72186722716718	0.000326486152330497	0.861989114150791	0	0.416666666666667	1	0.558594460350721	0.0348607102577216	0.445309024625308	0.000866781129058531	0.00993306323917368	12	290.16	776	0.0463939462177239	1.114	0.962000000000002	-0.356143858701024	5	290.16	776	0.319458406346857	7.863	2.732	-1.00394372610123	17	290.16	776	0.113089381717277	2.767	1.856	-0.010449813656382
Mastomys_coucha	TRUE	0.884671977269268	20166	17436	0	0.558525007881176	0.010478904976076	0.772551873093945	0	0.545454545454545	0.642857142857143	0.591108725355391	0.0136915679064111	0.451054687668122	0.00045010207541976	0.00323134045883994	12	348.72	791	0.10027184836917	2.506	1.89	0.285092183094079	6	348.72	791	-0.0167098132057101	-0.406000000000006	1.71499999999999	-0.506463311218665	18	348.72	791	0.0757649095324509	1.893	1.97	0.34668883189447
Acanthochromis_polyacanthus	TRUE	0.909168886280529	24580	20139	0	0.481203007518797	0.0317110446244624	0.192154333578694	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385345539667345	0.307692307692308	0.9	0.635778848934507	0.00877648018904839	0.379625150215271	0.000212111458543269	0.000858613412812712	15	402.78	903	-0.0494627852976186	-1.199	-0.76	-0.0984279930263142	3	402.78	903	0.127354367610501	2.79	2.582	2.36821833993368	18	402.78	903	-0.0328119946174514	-0.808999999999999	-0.408000000000003	0.723540446349078
Mus_pahari	TRUE	0.687950360288231	20482	13748	0	0.567551210774164	0.00905149901003436	0.792978192765182	0	0.5	0.4	0.598932405260889	0.0140778474115541	0.456381106355119	0.000503536488435944	0.00326951429292865	12	274.96	828	0.200681445872304	4.97	4.81099999999999	1.30456809681747	6	274.96	828	0.0136389180755769	0.329999999999997	-0.132000000000004	-0.183769255159862	18	274.96	828	0.168139301911615	4.15100000000001	3.91	1.14434732740401
Miniopterus_natalensis	TRUE	0.837104601531895	18161	14317	0	0.534049112841949	0.0152881792749048	0.846864683377112	0	0.454545454545455	0.666666666666667	0.610414718821343	0.0249784284090295	0.455084846350146	0.000737134005508979	0.00735989981244259	12	286.34	848	0.117029264181965	2.907	2.716	2.3265076573431	6	286.34	848	0.0808365986963183	1.935	2.255	-1.10610488345323	18	286.34	848	0.109920599205824	2.746	2.699	2.08747195167108
Myotis_myotis	TRUE	0.769316966332196	20154	15104	0	0.611908119856086	0.00413941486351589	0.846780620735255	0	0.615384615384615	0.666666666666667	0.640492901794382	0.0300526640608577	0.479158307925019	0.000771059332497851	0.00823427504511364	13	302.08	725	0.148353728616872	3.646	3.002	-0.0251958465544474	5	302.08	725	0.110114802493176	2.55	1.276	0.704522530065177	18	302.08	725	0.149293474794992	3.644	2.884	-0.0358081819906583
Sturnus_vulgaris	TRUE	0.77218045112782	15233	11297	0	0.91069486824102	0.0000000247253609710913	0.856438306109983	0	0.666666666666667	1	0.614313674845674	0.0275585284063495	0.45707713812876	0.000899163686948704	0.00871800520730285	12	225.94	825	0.3258316268304	8.044	6.579	1.08458294210115	6	225.94	825	0.552965272448554	12.73	9.55399999999999	2.38328254785747	18	225.94	825	0.357338473171665	8.753	7.001	1.55524059980553
Octopus_bimaculoides	TRUE	0.270178969309279	15842	3759	0	0.700751879699248	0.000578664102019436	0.274991727896659	0.00000000000000000000000000000000000000000000000000000000000675123370586616	0.153846153846154	0.5	0.336907602354958	0.00338758079503839	0.358019915073235	0.000374717460651545	0.00047614107750043	14	75.18	929	0.0661282718681373	1.653	1.334	0.577181109504047	4	75.18	929	-0.0522444337885737	-1.147	-0.226000000000004	-0.874540721470134	18	75.18	929	0.0611531602734792	1.524	1.368	0.137563035406113
Lynx_pardinus	FALSE	0.831673877912735	21160	15954	18	0.365211247899619	0.113336848210382	0.862455489952434	0	0.5	0.153846153846154	0.604566393610437	0.0261053588482283	0.465123248342183	0.000725303258439689	0.00797987720457131	12	319.08	868	-0.00258446827703102	-0.0640000000000029	1.245	-0.48698565947906	9	319.08	868	-0.0123570636911248	-0.259999999999999	1.513	-1.07443050098173	15	319.08	868	-0.0370430147850456	-0.922000000000001	0.729000000000002	-0.387109592621577
Lynx_canadensis	TRUE	0.0942999737325979	19742	1795	0	0.641325211205879	0.00230719453281466	0.871512286838956	0	0.333333333333333	0	0.551647317724103	0.0230810742602467	0.433578203646213	0.00177534593042354	0.00539912448478618	13	35.9	136	0.00816583739082707	0.201999999999997	0.0139999999999973	-1.43868387799642	5	35.9	136	-0.621543715100983	-15.397	-10.778	0.173923628439666	18	35.9	136	-0.0882796458115818	-2.189	-1.458	-1.49124747883017
Calidris_pugnax	TRUE	0.786615753025694	16523	12154	0	0.572948307050712	0.00827657622860123	0.870406305129508	0	0.666666666666667	0.785714285714286	0.591946960749988	0.0260097559427104	0.457296906085521	0.000841699524174146	0.00823015761985474	12	243.08	761	0.303190712308553	7.535	7.12699999999999	0.960960056699855	6	243.08	761	0.206939522976685	4.919	3.376	2.11833794229361	18	243.08	761	0.27869694553314	6.89500000000001	6.31600000000001	1.46386965067404
Nicrophorus_vespilloides	TRUE	0.902078404866509	12642	10677	0	0.735297463192973	0.000220827325488542	0.579668656804636	0	0.454545454545455	0.857142857142857	0.51932822619518	0.0153523589877483	0.265677776406357	0.000610318832318608	0.00364629557556304	13	213.54	951	0.6137489706405	14.934	13.507	1.04135989039386	5	213.54	951	0.595657246375837	14.452	12.628	3.15631463135498	18	213.54	951	0.614339328435435	14.937	13.36	1.40076832851781
