species	NCBI.taxid	dN	dS	dNdS
Pelodiscus_sinensis	13735	0.06103365059	0.4200870015	0.145288119775351
Dermochelys_coriacea	27794	0.0260037896	0.153093868	0.169855200209586
Terrapene_carolina	158814	0.009986707954	0.04691735042	0.212857458159932
Trachemys_scripta	34903	0.01158814807	0.06576276354	0.176211391465499
Gopherus_evgoodei	1825980	0.02766490722	0.1660791712	0.166576621379479
Crocodylus_porosus	8502	0.0287853275	0.1562722891	0.18419981985149
Alligator_mississippiensis	8496	0.02345051626	0.1295456886	0.181021201966887
Struthio_camelus	8801	0.02681400176	0.2279371893	0.117637678354929
Apteryx_rowi	308060	0.02395362178	0.1734696713	0.138085358670994
Numida_meleagris	8996	0.0195145819	0.1770799983	0.110202067355678
Gallus_gallus	9031	0.02787609767	0.2407657709	0.115780983176293
Oxyura_jamaicensis	8884	0.01651461738	0.1274351934	0.129592280902836
Anser_cygnoides	8845	0.01230165733	0.1041759392	0.11808539884035
Anas_platyrhynchos	8839	0.02219998288	0.182204632	0.121840935855023
Tyto_alba	56313	0.03546122138	0.2538677931	0.139683813165034
Calidris_pugnax	198806	0.03970982894	0.3913089195	0.101479488356002
Aquila_chrysaetos	8962	0.02247431493	0.1791034627	0.125482302749471
Strigops_habroptila	2489341	0.05791563299	0.4036979439	0.143462789110331
Patagioenas_fasciata	372321	0.05597189877	0.4729947805	0.118335129852453
Eudyptes_filholi	1419345	0.04188201949	0.2194565894	0.190844210258195
Gymnogyps_californianus	33616	0.01667531753	0.1208157851	0.138022672419814
Chiroxiphia_lanceolata	296741	0.009149015351	0.06159974741	0.148523585496306
Lepidothrix_coronata	321398	0.008794108776	0.04813069013	0.182713124458579
Pipra_filicauda	649802	0.005643304361	0.03950612585	0.14284631154234
Corvus_cornix	181096	0.02111363758	0.1514584686	0.139402159385098
Cyanistes_caeruleus	156563	0.02388621687	0.1802172622	0.132541225953659
Onychostruthus_taczanowskii	356909	0.01826659923	0.1328431095	0.137505056142938
Camarhynchus_parvulus	87175	0.02038180233	0.1497683541	0.136088845019897
Motacilla_alba	45807	0.01679625124	0.1254974589	0.133837381148759
Chloebia_gouldiae	44316	0.02606217866	0.1225842527	0.212606253135808
Lonchura_striata	40157	0.01548379082	0.09838099938	0.157385988326804
Molothrus_ater	84834	0.01761959263	0.1269559317	0.138785107509868
Oenanthe_oenanthe	279966	0.0375520058	0.2730493825	0.137528257548797
Melospiza_melodia	44397	0.03007057439	0.1923504863	0.156332198417738
Hirundo_rustica	43150	0.0250248254	0.1934052377	0.129390629217691
Catharus_ustulatus	91951	0.02297485242	0.1689457804	0.135989501280258
Sturnus_vulgaris	9172	0.01036736429	0.07641842139	0.135665774055844
Lamprotornis_superbus	245042	0.01932072256	0.09318843971	0.207329606763731
