species	median_copy_tRNA	nb_genes	nb_genes_filtered	nb_codon_not_decoded	rho_aa_fpkm	pval_aa_fpkm	rho_gc3_gci	pval_gc3_gci	gc_duc_ag	gc_abond_ag	gc_abond_duet	gc2	gc2_top5	gc4	gc4_top5	gc3	gc3_top5	std_gc3	var_gc3	gci	gci_top5	std_gci	var_gci	average_RTF_abundant_tRNA_WB_WC_notambiguous	expressed_overused_WB_WC_notambiguous	expressed_overused_background_WB_WC_notambiguous	constraint_overused_WB_WC_notambiguous	average_RTF_abundant_tRNA_WC_duet_ambiguous	expressed_overused_WC_duet_ambiguous	expressed_overused_background_WC_duet_ambiguous	constraint_overused_WC_duet_ambiguous
Branchiostoma_floridae	0.000224811720184346	26689	16223	0	0.828058066241933	0.0000065625488699632	0.317505850668571	0	0.916666666666667	0.636363636363636	1	0.662172574623069	0.719251495743938	0.548221905577652	0.560231583358893	0.626301856352316	0.65007858423653	0.000694698221259656	0.00782931095089384	0.388667154073564	0.384985436640703	0.000221637497198912	0.000741219665503618	1.8357157024234	0.06707	0.0656	0.0538523109376118	2	0.00761000000000001	0.02537	0.0648036480104555
Cloeon_dipterum	0.000122706914534634	16299	13879	0	0.829187721417719	0.00000621168061183286	0.38025795241821	0	0.833333333333333	0.75	1	0.552801135579869	0.636735948884215	0.566510723145703	0.564775633878109	0.60968720423209	0.638609376607002	0.0010247660471304	0.0145749687193042	0.326345418427782	0.340881718144341	0.000515983633481977	0.00355695450988408	2.12730047730048	0.09158	0.06878	0.0402077973427425	2	0.05226	0.0380199999999999	0.0616495030861037
Gymnodraco_acuticeps	0.00104312938816449	24925	20527	0	0.576156490538107	0.00784220749666154	0.28470517655848	0	0.916666666666667	0.384615384615385	0.8	0.67040403210767	0.701787340300327	0.55395401601446	0.560183896024953	0.639072787397702	0.654176685210983	0.000681403388950536	0.00953090324432093	0.383604175364504	0.378328131445074	0.000258364106850843	0.00127790051215392	1.79332123400599	0.02601	0.02513	0.0117982682367815	2	0.0310199999999999	0.0364599999999999	0.0667888059656994
Pseudochaenichthys_georgianus	0.00146004208356594	23287	17306	0	0.696240601503759	0.000649924405497341	0.368127412194559	0	0.833333333333333	0.416666666666667	0.5	0.679449234930765	0.695304834777618	0.571481388945513	0.564972309370188	0.653793299322216	0.660426705047288	0.000718134278359266	0.00892499566340484	0.390047428421644	0.37734139069215	0.000279956945226779	0.00128857802690205	1.8858015375155	0.01481	0.02052	0.0239323708482307	2	0.02942	0.04269	0.0720190226085466
Molothrus_ater	0.00018772292096865	15981	13616	0	0.730245904253911	0.000256489393868494	0.849976468829737	0	0.916666666666667	0.625	0.75	0.669143034567218	0.719097793022848	0.570921621859413	0.624603077946509	0.638029653258011	0.683948779926065	0.00147149393417139	0.0294826485272961	0.466047110134574	0.499612714061685	0.000854494629774406	0.00941323654426305	1.96886544827721	0.04669	0.04225	0.0155984097005341	2	0.05001	0.0316	0.0388376500998145
Zerene_cesonia	0.000587051325058705	11924	9777	0	0.833146486831912	0.00000510752068498453	0.620350829117319	0	0.833333333333333	0.545454545454545	0.6	0.432606090970029	0.470019479639462	0.455659846981158	0.430167619405982	0.476830142311754	0.501633369182667	0.00161119071409655	0.0253804615515758	0.298580925570914	0.289269545112812	0.000439103614495887	0.00171602665994384	1.71024569925772	0.06209	0.05595	-0.00954110617218445	2	0.07389	0.08575	0.0561852426370108
Osmia_lignaria	0.000284198560060629	10556	9839	0	0.689940596514056	0.000761784604515744	0.828035106709924	0	0	0.125	0	0.339211036150759	0.330824743577574	0.335650604954226	0.295305352027292	0.378881022138378	0.365377351535499	0.00144874800625756	0.0206507896598653	0.28384239430306	0.268850568236182	0.000840095724735957	0.00651276090896877	1.85108481262327	0.05357	0.06359	-0.0191781383019639	2	-0.03832	0.00543000000000005	-0.00961839670981024
Bombus_vosnesenskii	0.000268240343347639	11184	9393	0	0.738288858546377	0.000201778330682777	0.832414299175474	0	0	0.25	0	0.316320833769526	0.295616747812754	0.308459479232962	0.256959127181127	0.351345966404046	0.324246906352171	0.00146312536509799	0.0201079316886974	0.270598518155411	0.248394022475142	0.000859170400979256	0.00657269931858948	1.67283272283272	0.05192	0.03759	0.0302252070327242	2	-0.0717	-0.01942	-0.0158379611309257
Bombus_bifarius	0.000269106566200215	11148	9752	0	0.764358301836461	0.0000871269627187963	0.83494953772378	0	0.0833333333333333	0.2	0	0.320812237259877	0.32536743403097	0.315410621115256	0.290861758030443	0.357722647507467	0.359438727873718	0.00144914740187845	0.0204794749320026	0.27325052507724	0.262344837166283	0.000846799452340662	0.00660922785316914	1.64988932635991	0.0366099999999999	0.0261499999999999	0.0111363551279722	2	-0.01903	0.01928	-0.0162250586843365
Arvicanthis_niloticus	0.000269856975802825	22234	16596	0	0.607452400754864	0.00450066917208958	0.775904676170816	0	1	0.583333333333333	0.8	0.633621117157177	0.68896580499185	0.522558666192768	0.570060487182876	0.590261193689249	0.634665077548764	0.000904502222277551	0.0135775903866631	0.450554402955833	0.473155674354946	0.000462250678499146	0.00323462259178248	1.89116882115934	0.04656	0.03222	-0.00779835984925403	2	0.03652	0.01729	-0.00777178682294832
Anneissia_japonica	0.000711439954467843	21084	16086	0	0.559067125909546	0.01038831681086	0.0180052074940883	0.0300429870668392	0.583333333333333	0	0	0.399274843414289	0.431828252053508	0.314874828095134	0.308639064346239	0.383889314694515	0.398986028775914	0.000405034448558702	0.00263895502209669	0.326527038640234	0.328441324635561	0.000235473227761297	0.000805044299567546	1.93795517288896	-0.00349999999999995	-0.00227999999999995	-0.0208480615920113	2	0.00764999999999999	0.00649	0.0222644686644983
Oxyura_jamaicensis	0.000243664717348928	16416	11975	0	0.778578609799076	0.0000526508825562483	0.857455160376467	0	0.416666666666667	0.555555555555556	1	0.600143250033632	0.614699973559594	0.508891114166138	0.513633515514366	0.576308928069388	0.584072818018205	0.00159794870251794	0.0305774446691481	0.455186068479092	0.463240641095227	0.00097405045587502	0.0108824411130711	2.16951697843485	0.02274	0.02408	0.0109447758924824	2	-0.01584	-0.00603999999999999	0.0169226454333222
Ignelater_luminosus	0.000399158139197329	27558	15040	0	0.616950246578062	0.00375989448304515	0.327039510640009	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000968368665848843	0.75	0.0909090909090909	0	0.261556533287823	0.281417379787773	0.22867392545837	0.226136774706775	0.273260641563833	0.288903547276186	0.000494564218956081	0.00367869025074145	0.276549787588431	0.257034187391872	0.000513242862708079	0.00342522732427856	1.9125388740037	0.0251	0.03912	-0.0318882746187785	2	0.03384	0.07659	-0.0116176741304728
Belonocnema_treatae	0.000345113197128658	14488	11025	0	0.743874524478574	0.000169951058855758	-0.0554062020776019	0.0000000150189856884622	0.916666666666667	0.0909090909090909	0.2	0.34381577739162	0.40772202394398	0.353744504031544	0.380315370335377	0.393729671699022	0.452065664832085	0.000744551243620208	0.00611178101199979	0.273952085321867	0.271052491014737	0.000433700979642201	0.00196128261989614	1.89923006306435	-0.00497999999999998	-0.01019	0.00296921531124006	2	0.12245	0.13388	0.0314570005527506
Stegodyphus_dumicola	0.000959831069731727	20837	13362	0	0.56390977443609	0.00960697153757661	0.340777997279136	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260866661004178	0.5	0.636363636363636	0.6	0.304921785574835	0.327596338514136	0.252499527567735	0.254868414614812	0.319365037569961	0.336229723382788	0.000710092868139509	0.00673754639903423	0.321032983621875	0.318943406167042	0.000201468896539136	0.000481475214426732	1.86989199352308	0.01299	0.0143	-0.00349068479207598	2	0.05855	0.06058	0.0138967318997278
Odontomachus_brunneus	0.000328758116215994	12167	10957	0	0.751618891842897	0.000132992443824246	0.704352975920124	0	0.0833333333333333	0.625	0.333333333333333	0.494024805806734	0.500927693397893	0.484597005561215	0.434582615689356	0.505117142337356	0.488449912532551	0.00142415105942528	0.0222230557723608	0.315757082141286	0.301714232130435	0.000725222128262166	0.005405158709695	1.76690178295987	0.03489	0.0393600000000001	0.0187993874397538	2	-0.0536	-0.0228699999999999	0.00401458707174612
Eudyptes_filholi	0.000231570822076418	12955	3462	0	0.712188185707682	0.000427021840580816	0.872864595831952	0	0.833333333333333	0.545454545454545	1	0.594964197152707	0.645577202700584	0.49489895672637	0.534402367225523	0.567044520991104	0.610224281280866	0.00285794012935326	0.0282769990126343	0.450365220667317	0.472805127317609	0.00174662659532499	0.00956090778859823	1.74614656177156	0.00963000000000003	0.01427	0.00187438754021974	2	0.04227	0.03165	0.012452608561261
Chiroxiphia_lanceolata	0.000189000189000189	15873	2629	0	0.670228008042226	0.00122260454610763	0.862897865513652	0	0.583333333333333	0.4	0.333333333333333	0.615704044139448	0.635133798179507	0.541270201281	0.529768305068393	0.608336180112012	0.610693291570505	0.00317867931621161	0.0265634217714739	0.459463578928575	0.471409440714824	0.00176248395436671	0.00798331870175828	2.01484626484627	0.02532	0.02898	0.0108611547369896	2	0.01768	0.00561	0.0179331761244697
Cyclopterus_lumpus	0.00148975791433892	21480	17428	0	0.583678115740954	0.00689648702271959	0.442170880765195	0	0.833333333333333	0.416666666666667	0.6	0.717722279531929	0.735848582354118	0.605871445636529	0.600227452798426	0.675550215387345	0.681309098710376	0.000799627405796068	0.0111435327046094	0.39936774431707	0.393590206099019	0.000309006778271327	0.00158619995996079	1.9232145607042	0.03444	0.0315	0.0490738450627358	2	0.0112300000000001	0.02328	0.035025395093189
Notolabrus_celidotus	0.000879507475813544	22740	19277	0	0.587660061016629	0.00643499300820501	0.451964340825748	0	0.666666666666667	0.416666666666667	0.5	0.673118395092986	0.68767303719123	0.523429916061068	0.517339455152192	0.625577109477089	0.62650516212577	0.000629005325552605	0.00762690070467911	0.385866883418846	0.380557353041789	0.00023846977940689	0.00104181874984759	2.01694257285676	0.02208	0.0255	0.0555666512662067	2	0.00733000000000006	0.00921000000000005	0.0469844951421104
Pecten_maximus	0.000420617925971245	26152	19083	0	0.738149193159172	0.000202635323442418	0.161958338036267	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000166596102312889	0.583333333333333	0.333333333333333	0.5	0.478054245477884	0.507365942642745	0.390126990588371	0.369285682853311	0.452776131717149	0.461126768037426	0.000432816806181358	0.00357482578872777	0.346452369110958	0.340574463425554	0.000242297710795218	0.00101066133000342	1.90309983941147	0.03131	0.02462	0.0195477437840714	2	0.01605	0.02241	0.0144373460873721
Photinus_pyralis	0.000242165932096673	20647	13057	0	0.682487085958149	0.000914762299736174	0.499353966142113	0	0.5	0.181818181818182	0.4	0.382963850017533	0.378502309790025	0.448363789136472	0.434674973265457	0.444640502784573	0.440386709344247	0.000933231383024522	0.0113716130718171	0.343159736883531	0.335595225761233	0.000455969068748668	0.00248470601807521	2.14301750221105	0.04135	0.03527	0.00517137535914969	2	0.00130000000000002	0.01941	0.0217938430318196
Camarhynchus_parvulus	0.000190512478567346	15747	13836	0	0.783814301679431	0.0000433381544382343	0.845549017373767	0	1	0.555555555555556	0.75	0.67460241127015	0.747184730316197	0.582038234693735	0.659106197586588	0.646401153269985	0.712657435250599	0.00149298193849123	0.0308403757699942	0.467184755264655	0.507656177012039	0.000857509777913557	0.00963640816684348	1.92230255738659	0.0518000000000001	0.0461100000000001	0.0190529408281004	2	0.06813	0.06257	0.0301187604486365
Asterias_rubens	0.00149263013869022	16079	15118	0	0.632016186665438	0.00279349634106985	0.116877949933434	0.00000000000000000000000000000000000000000115056622534524	0.833333333333333	0.153846153846154	0.4	0.539260825269399	0.595074701852343	0.429629393543923	0.436437708162801	0.499600854162394	0.530239484188663	0.000603495327533004	0.00550607553533431	0.37531772132541	0.372137684690597	0.000194917955363296	0.000517844717072595	1.87356479262611	0.02038	0.02115	0.0206735871964308	2	0.00436000000000003	0.00470000000000004	-0.00743961108060531
Gopherus_evgoodei	0.000594825022305938	20174	13953	0	0.687476543540247	0.00080975921416633	0.809233574013031	0	0.916666666666667	0.153846153846154	0.2	0.581975340500095	0.622979793726336	0.494867961180412	0.534295807084008	0.563369288591759	0.5977137840649	0.0013761452088351	0.0264238514463144	0.468925281345477	0.482037477595185	0.000691060322086766	0.0063086253113548	2.00044658598819	-0.00705999999999996	0.00228	0.0106548798501203	2	0.0126000000000001	0.0164800000000001	-0.0367358857984776
Archocentrus_centrarchus	0.000554389577475943	25253	17605	0	0.654862261274555	0.0017275281255352	0.423891821166917	0	1	0.384615384615385	0.4	0.670552501613235	0.719439047195596	0.501838931466789	0.534411667801511	0.598289613495937	0.634166893103134	0.000626788542333719	0.00691636855107858	0.392687159000882	0.393462030749783	0.000229694033851794	0.000887412253327176	1.68084503282569	-0.01486	-0.01029	-0.0101483178011337	2	0.0452900000000001	0.0540200000000001	0.0281766963951202
Dermochelys_coriacea	0.0003780922545101	18514	13791	0	0.712834477713576	0.000419574296156009	0.811176030211977	0	1	0.384615384615385	0.4	0.581409193943737	0.653605564883636	0.49527298177787	0.56870297991957	0.5618710540685	0.627905328275723	0.00139578625718955	0.0268678920319954	0.459469447653804	0.492206791776687	0.000677891248029669	0.00601763104571263	1.84768953751823	0.02711	0.02477	0.00873966046374436	2	0.05625	0.0366900000000001	-0.0360736232829336
Thrips_palmi	0.000907061121964834	14332	13092	0	0.605125887000538	0.00469940664483682	0.829037246786255	0	0.833333333333333	0.454545454545455	0.75	0.619016099448193	0.749308647917667	0.562845150321947	0.611045415691761	0.608827361820902	0.689073090694018	0.00211714990799777	0.0586825823115848	0.434729827643284	0.444211266408094	0.00114045082035528	0.0162149301941823	1.7087904668631	0.05614	0.05312	-0.0114330607131726	2	0.03247	0.07346	0.00252254706624216
Eumeta_japonica	0.0000518070291777188	96512	12592	0	0.806043474876073	0.0000178130551022774	0.472832455162025	0	0.0833333333333333	0.363636363636364	0.25	0.436137644234808	0.406063762984218	0.491721670253402	0.415731429449386	0.491692535796368	0.441611098302308	0.00134115012710189	0.0226490246898528	0.31052207727743	0.285499877241253	0.000434220807234202	0.00202933899665022	1.83406477597996	0.02431	0.0173	0.00667277025766649	2	-0.08122	-0.03963	-0.002113890544583
Nylanderia_fulva	0.000261780104712042	15280	10826	0	0.715535641153413	0.000389631111362199	0.643108193445623	0	0.166666666666667	0.833333333333333	1	0.4157054801932	0.426878682879025	0.427230876352863	0.387501805082467	0.443668112290827	0.435065178030159	0.00137469397394588	0.0204587964092056	0.249605751511996	0.241659406010126	0.000638097072634207	0.00417509938106594	1.99104053354053	0.03256	0.0380800000000001	0.0351765244530354	2	-0.02876	-0.00698999999999997	0.00128505330436579
Varanus_komodoensis	0.000273328595637676	18293	11425	0	0.699323565549813	0.000600470669210685	0.798618330981029	0	1	0.615384615384615	0.8	0.562002238254705	0.623519529248523	0.471146443557924	0.544131121078913	0.538940001046222	0.599220526999612	0.0013556887366665	0.0209979155370263	0.445452153473226	0.473451925597484	0.000661947350541492	0.0048558475359588	1.71873599354476	0.03738	0.03299	0.00480686783702838	2	0.05772	0.03766	-0.0264099938654059
Anarrhichthys_ocellatus	0.00025988651622125	23087	19823	0	0.672448627952718	0.00116114963818874	0.372547977744071	0	0.833333333333333	0.636363636363636	0.6	0.710724398979471	0.737176384571297	0.582286974030497	0.578255632102658	0.661462511726756	0.670120759564843	0.000638601798554852	0.00808406237284005	0.394792237007966	0.394306617608348	0.000231025697750043	0.00100330326704677	1.72490930908958	0.01374	0.02184	-0.0396067826387149	2	0.01869	0.02494	0.0474027007555385
Cottoperca_gobio	0.00108123354644603	21272	15695	0	0.533834586466165	0.0153370468002174	0.349059951857093	0	0.75	0.230769230769231	0.4	0.683030284657067	0.697934111668929	0.54537623595452	0.539073750493804	0.633850589517044	0.636353004239944	0.000670743393289528	0.00706112870087413	0.381858853216481	0.375456853201649	0.000270397976205386	0.00109694532823613	2.03070001942824	0.01856	0.02037	0.0390632456867354	2	-0.00222	0.01023	0.0273311111215916
Phyllostomus_discolor	0.00020249063480814	19754	747	0	0.559224583672166	0.0103621250284247	0.900209058141176	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000440562708103459	0.0833333333333333	0.3	0.666666666666667	0.631845829162451	0.515886545906972	0.530604029383869	0.404648156102079	0.586116355405495	0.477351573604249	0.00584364280402716	0.0255086764321306	0.447948936485252	0.413006500373313	0.00324024367587626	0.00754890975784134	1.80018315018315	-0.00686000000000003	0.00922999999999996	-0.0292914535799743	2	-0.18283	-0.10835	0.018540451224345
Onychomys_torridus	0.000286505586858944	20942	15869	0	0.581640495730927	0.0071429248489124	0.782552957779686	0	1	0.5	1	0.613438438816423	0.659496144115539	0.537304550538256	0.585839588779025	0.599727831585797	0.644585888581499	0.000966216595904587	0.0148148939023868	0.459201125287047	0.485925586722772	0.000495475418699007	0.00361173554155027	2.01349183860869	0.0414	0.03618	0.0131906620362213	2	0.04706	0.0183	-0.0270838464331004
Suricata_suricatta	0.000305997552019584	19608	15177	0	0.60489749450816	0.00471930096325168	0.856818231480344	0	0.916666666666667	0.666666666666667	1	0.644756518103201	0.718043114153241	0.586391716881642	0.657152441564696	0.629399373266373	0.695236253599909	0.00129169569004211	0.0253224868978547	0.475265898324433	0.525901973361171	0.000782902106948385	0.00879378861794438	1.86598390141024	0.0475899999999999	0.0306799999999999	0.0147818214285205	2	0.06436	0.01133	-0.0128842125755068
Strigops_habroptila	0.000249174609107332	16053	1939	0	0.689006805467952	0.000779674238294545	0.799479037410907	0	0.916666666666667	0.583333333333333	1	0.576044339007734	0.702140225863657	0.472375826247792	0.584900912346428	0.54816771001209	0.653466218465232	0.00339292901803652	0.022321704636261	0.438257625025917	0.506870301689296	0.00178122232347979	0.00587276573944174	1.89705374180126	0.07254	0.06218	0.0134258194949644	2	0.11442	0.0618799999999999	0.0305298652955563
Drosophila_guanche	0.000300593672503194	13307	12307	2	0.868356569649938	0.000000692574136425392	0.465498220285487	0	0.75	0.727272727272727	1	0.722204692395511	0.780609596107504	0.652455448598875	0.643459818150868	0.663044915404768	0.688123483100338	0.000880342040987316	0.00953795095705938	0.405747089913671	0.401403199811068	0.000643502581308645	0.0042573165772833	2.03272305213243	0.10389	0.10787	0.0588642538573051	2	0.0724499999999999	0.0901699999999999	0.0538293983360504
Marmota_flaviventris	0.000335554383778342	20861	13726	0	0.511681789879658	0.0211015827360575	0.87594585198596	0	1	0.461538461538462	0.8	0.606909474193668	0.679081466227173	0.524215106746964	0.597604545295359	0.584069235279925	0.653283533344753	0.00137155899120849	0.0258209952349239	0.443026177926374	0.487898913856448	0.000790700585200677	0.00793013085739902	1.73541115502023	0.03513	0.03347	0.000875065238746642	2	0.08867	0.0377	-0.00163526468817154
Electrophorus_electricus	0.00040351506456241	22304	19578	0	0.32781954887218	0.158243868264064	0.680208596446734	0	0.75	0.615384615384615	0.8	0.662594928777746	0.681894367619547	0.534683385699302	0.533653761637231	0.611641079586887	0.614543794110426	0.000739250805878572	0.0106992155596577	0.399653122321094	0.404540459807013	0.000343033633348684	0.00219328977998696	1.791957637418	0.01798	0.01234	-0.013188008092417	2	0.00195000000000001	0.00818000000000002	0.0432673627374813
Apteryx_rowi	0.000251841591638859	15883	12049	0	0.791248800021371	0.0000325709010707523	0.875767245951464	0	1	0.461538461538462	0.8	0.589954633938325	0.668596064171372	0.484882488596949	0.564636835710553	0.557660190617164	0.629567167066053	0.00162108509104618	0.0316637703956948	0.453367195486588	0.495477181015499	0.00103533172320261	0.012321625877416	1.70545928430544	0.02838	0.02413	0.00444800322951916	2	0.05847	0.03407	0.0109943042675976
Ceratotherium_simum	0.000300240192153723	19984	14482	0	0.610463317239399	0.00425382530035651	0.867867534026343	0	0.25	0.583333333333333	1	0.651805643232541	0.682446962038646	0.56287977637988	0.582092596763759	0.611450144477902	0.632907744489035	0.00139412613537567	0.0281470368011297	0.459226817838503	0.480236488079639	0.000777563295486652	0.00823894795375682	1.7626976284585	0.0205	0.0127999999999999	0.00748571993529268	2	0.00168000000000001	-0.00684000000000001	-0.0068357742782631
Micropterus_salmoides	0.00165569005482174	27179	22576	0	0.803779307811814	0.0000195998007885902	0.363068419956359	0	1	0.461538461538462	0.8	0.646533758508344	0.678985677170735	0.514053450354267	0.525590319745155	0.609637112852074	0.628608181928366	0.000594452271894284	0.0079777602163768	0.384471267410459	0.383602991841245	0.000217858728891288	0.00101099713098868	1.76398844760283	0.03334	0.03809	0.0142879250479813	2	0.02174	0.02027	0.0370753328629173
Drosophila_subpulchrella	0.000332712270428533	15028	12515	0	0.856928682647573	0.00000140249024033628	0.38801194559232	0	1	0.8	1	0.704887377171059	0.812431024366412	0.654105006401658	0.702463970545049	0.668159552476478	0.745559720262517	0.00106247120904595	0.0141274960516953	0.34392538904369	0.368809858435562	0.00068580304890809	0.00492101907445215	1.95457618560142	0.14037	0.12142	0.0737597608088955	2	0.14966	0.12077	0.0717357309273413
Molossus_molossus	0.000154902669489338	19367	12553	0	0.597513816822547	0.00540094910724073	0.86118470473148	0	0.0833333333333333	0.285714285714286	0.5	0.641745006566952	0.625576491628189	0.55042278871607	0.532702634637216	0.601658710085492	0.585005254200173	0.00143405123372421	0.0258152814176943	0.458699579682226	0.452291427376668	0.000740913940781958	0.00642604929225296	1.65872858585409	-0.00842999999999994	-0.00209999999999994	-0.00143180853875191	2	-0.05024	-0.0173899999999999	0.00275368897234307
Pipistrellus_kuhlii	0.000208452759393402	19189	15213	0	0.617596868718971	0.00371338138860357	0.865081709737889	0	0.916666666666667	0.545454545454545	1	0.688014758412185	0.734009536770692	0.633738601201531	0.68511720805081	0.671252184039774	0.717076683057185	0.00153431812047904	0.0358134115586537	0.483298878527278	0.515332672139283	0.000869148443988264	0.0105924854660102	1.69675000244853	0.03122	0.0176500000000001	-0.0215625112654745	2	0.043	0.0243700000000001	0.00277865133706678
Arctia_plantaginis	0.000399156070023379	17537	12279	0	0.837545320241557	0.00000408472411016861	0.278283914423775	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000314378720334713	0.916666666666667	0.583333333333333	1	0.41546026074524	0.472598499494787	0.40633500034134	0.408618998079307	0.446252716829334	0.483694329099718	0.00109373817552879	0.0146889157911626	0.342042507075243	0.324932831083633	0.000397283028441364	0.00173112116981296	1.96224814339624	0.08065	0.08617	0.0105436764131588	2	0.07899	0.10047	0.0532732379624792
Contarinia_nasturtii	0.000201491033649003	14889	13475	0	0.784554521782134	0.0000421438979184583	0.14687986793891	0.00000000000000000000000000000000000000000000000000000000000009080438287465	0.333333333333333	0.1	0.2	0.224867392497853	0.220453354592675	0.347358646910451	0.316126234256972	0.346508881013763	0.372946520977121	0.00037201602155097	0.001864885025916	0.270266725075863	0.273145963779686	0.000394374167358125	0.00196171229967106	1.94626619878721	0.0959800000000001	0.0930800000000001	0.0330026307447282	2	0.12221	0.12519	0.0107244097944012
Talpa_occidentalis	0.000229578952201662	21779	17743	0	0.718163101259667	0.000362269718912035	0.873362877363973	0	0.333333333333333	0.5	0.8	0.639345540068669	0.64811290374711	0.577923494793629	0.591569040574221	0.623711376535041	0.634184911226499	0.001336354486321	0.0316862179045153	0.476341141042	0.492331850160061	0.000865186195799928	0.0120980190932953	1.98051481397768	0.02022	0.02699	0.0108660070942641	2	-0.01315	-0.00172999999999995	-0.00581127107565604
Grammomys_surdaster	0.000234763827589445	21298	16374	0	0.643534451704081	0.00220281949877907	0.785324339818779	0	0.333333333333333	0.545454545454545	0.8	0.644780725281502	0.655564771662987	0.518474532554163	0.533667935390279	0.587454628637964	0.599185057338729	0.000909418313113295	0.0135419802755298	0.450343703091016	0.457652020955015	0.000461376176534608	0.00319642553172579	1.83961533343652	0.03301	0.02935	0.0279687738716168	2	-0.00678000000000001	-0.00348999999999999	0.00442237081122054
Pipra_filicauda	0.000183936235438381	16310	14298	0	0.675476507503825	0.00108156237204403	0.867327988553764	0	1	0.363636363636364	0.5	0.635910147693871	0.720074209098819	0.557705561938003	0.645893742307074	0.62280890558288	0.700735619785593	0.00144274997684983	0.0297616801335214	0.467257823239199	0.516553898776364	0.000864880003325337	0.0100937470675316	2.08318913142914	0.04142	0.03311	0.0147589954449265	2	0.07833	0.05243	0.0351396389618009
Cyanistes_caeruleus	0.000181609056238271	16519	13080	0	0.552120472966851	0.0115984683536471	0.834374147950679	0	0.583333333333333	0.454545454545455	0.8	0.621795270692019	0.64619040677214	0.505462972866184	0.518891920325165	0.586634790789542	0.599676400748182	0.0013831275653229	0.0250225875543853	0.443059283823274	0.447175466706261	0.000767940474683739	0.00727317181858477	2.10419501133787	0.01503	0.00949999999999995	0.0092706254387046	2	-0.0138699999999999	-0.00145999999999996	0.0153948203736816
Paramormyrops_kingsleyae	0.000419076355712011	23862	21153	0	0.761337122777819	0.0000965410403515868	0.653145615021079	0	0.583333333333333	0.583333333333333	0.6	0.703844460958343	0.695871187121492	0.615766387634355	0.593165679684127	0.673835096896751	0.658075000113151	0.000703791592003322	0.0104775590630271	0.425269702318607	0.418265401358024	0.000325013321943377	0.0021176379708071	1.68226202222663	-0.00314999999999999	0.00498999999999999	-0.031471226521575	2	-0.00823000000000007	0.00337999999999994	0.0799845142576089
Melanaphis_sacchari	0.000243506493506494	12320	10478	0	0.783196303515407	0.0000443574829189784	0.633262775335895	0	0.416666666666667	0	0	0.247681260886618	0.274327356879138	0.299052470026331	0.286745513649604	0.330689588015136	0.361103563709587	0.0015395595330495	0.0248354119777099	0.218701938332933	0.228286178837459	0.000474393751151004	0.00215799899511631	1.84507334402292	0.07068	0.06052	0.00173350780928583	2	0.06504	0.06574	-0.0343257899309776
Piliocolobus_tephrosceles	0.000331991534215877	24097	14508	0	0.72186722716718	0.000326486152330497	0.861989114150791	0	1	0.416666666666667	0.5	0.587275924815688	0.663932496935536	0.505430721761135	0.57589322993188	0.558594460350721	0.628953745361362	0.00155011651104125	0.0348607102577216	0.445309024625308	0.483513180916763	0.000866781129058531	0.00993306323917368	1.71010146566667	0.00750000000000001	0.00448999999999999	-0.0051576555079953	2	0.0813299999999999	0.0384399999999999	-0.00566737603833456
Mastomys_coucha	0.000247942080729941	20166	17436	0	0.558525007881176	0.010478904976076	0.772551873093945	0	0.25	0.545454545454545	0.6	0.645495492086849	0.655173288560133	0.52417939845413	0.52376971579192	0.591108725355391	0.590969007865006	0.000886141675833857	0.0136915679064111	0.451054687668122	0.454687244860177	0.00045010207541976	0.00323134045883994	1.73235645965602	0.01497	0.00614000000000009	0.0055252247667677	2	-0.026	-0.00304000000000004	-0.00198274613487415
Acanthochromis_polyacanthus	0.000447518307567128	24580	20139	0	0.481203007518797	0.0317110446244624	0.192154333578694	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000385345539667345	1	0.307692307692308	0.6	0.673269077703782	0.714430922881079	0.539986722909597	0.557471296908088	0.635778848934507	0.660280180574313	0.000660147886905614	0.00877648018904839	0.379625150215271	0.3836926701003	0.000212111458543269	0.000858613412812712	1.80020201373151	-0.00706000000000001	-0.00412000000000001	-0.00110648098260768	2	0.01673	0.01495	0.0242475264804555
